haplotype	first	last	duration	total	prefecture
1.6.7.1.2.9.4.13	2021-01-20	2021-01-20	1	1	Fukushima
1.6.7.1.2.9.4.13	2021-01-22	2021-01-22	1	2	Kanagawa
1.6.7.1.2.9.4.13	2021-02-05	2021-02-05	1	1	Wakayama
1.6.7.1.2.9.4.21	2020-12-14	2021-01-05	23	2	Kanagawa
1.6.7.1.2.9.4.21	2021-01-08	2021-01-14	7	3	Tokyo
1.6.7.1.2.9.17	2020-12-21	2020-12-21	1	1	Kanagawa
1.6.7.1.2.9.17.3	2021-01-15	2021-01-21	7	2	Kanagawa
1.6.7.1.2.9.17.3	2021-01-23	2021-01-23	1	1	Shizuoka
1.6.7.1.2.9.19	2021-01-02	2021-01-09	8	3	Oita
1.6.7.1.2.9.19	2021-01-16	2021-02-02	18	5	Miyazaki
1.6.7.1.2.9.19	2021-01-23	2021-01-23	1	1	Osaka
1.6.7.1.2.9.19.x.2	2021-01-06	2021-01-06	1	1	Miyazaki
1.6.7.1.2.9.19.x.2.1	2021-01-03	2021-01-07	5	2	Miyazaki
1.6.7.1.2.9.19.x.2.1	2021-01-06	2021-01-06	1	1	Fukuoka
1.6.7.1.2.9.19.x.2.1	2021-01-07	2021-01-07	1	1	Oita
1.6.7.1.2.9.19.x.2.1	2021-01-19	2021-01-19	1	1	Kagoshima
1.6.7.1.2.9.19.x.7	2021-01-30	2021-02-13	15	11	Miyazaki
1.6.7.1.2.9.21.2	2021-01-08	2021-01-10	3	5	Fukushima
1.6.7.1.2.9.21.2	2021-01-17	2021-01-17	1	1	Yamaguchi
1.6.7.1.2.9.x.6|1.6.7.1.2.73.x.1	2020-12-14	2021-01-06	24	3	Tokyo
1.6.7.1.2.9.x.6.x.1	2021-01-03	2021-01-12	10	2	Tokyo
1.6.7.1.2.9.x.6.x.1	2021-01-07	2021-01-07	1	2	Toyama
1.6.7.1.2.9.x.6.x.1	2021-01-18	2021-01-18	1	1	Chiba
1.6.7.1.2.9.x.11	2020-12-25	2021-01-21	28	13	Fukuoka
1.6.7.1.2.9.x.11.2	2021-01-22	2021-03-13	51	50	Fukuoka
1.6.7.1.2.9.x.11.2.x.2	2021-02-22	2021-03-08	15	2	Fukuoka
1.6.7.1.2.9.x.11.2.x.2.1	2021-03-01	2021-03-26	26	24	Fukuoka
1.6.7.1.2.9.x.11.2.x.2.1	2021-03-03	2021-03-13	11	7	Saitama
1.6.7.1.2.9.x.11.2.x.2.1	2021-03-05	2021-03-05	1	1	Kyoto
1.6.7.1.2.9.x.11.2.x.2.1	2021-03-18	2021-03-18	1	1	Ishikawa
1.6.7.1.2.9.x.11.2.x.4	2021-02-24	2021-04-06	42	36	Fukuoka
1.6.7.1.2.9.x.11.2.x.4	2021-03-25	2021-03-25	1	1	Oita
1.6.7.1.2.9.x.11.2.x.4.12	2021-03-06	2021-03-12	7	5	Fukuoka
1.6.7.1.2.9.x.11.6	2021-01-26	2021-02-20	26	9	Fukuoka
1.6.7.1.2.9.x.11.x.5	2021-01-27	2021-02-09	14	9	Fukuoka
1.6.7.1.2.9.x.11.x.8	2021-03-03	2021-03-03	1	1	Fukuoka
1.6.7.1.2.9.x.11.x.8.1	2021-03-03	2021-03-03	1	4	Fukuoka
1.6.7.1.2.9.x.11.x.11	2021-02-02	2021-02-06	5	4	Fukuoka
1.6.7.1.2.11	2020-12-23	2021-02-02	42	11	Mie
1.6.7.1.2.11	2020-12-23	2021-01-18	27	2	Tokyo
1.6.7.1.2.11	2021-01-17	2021-02-16	31	10	Kagawa
1.6.7.1.2.11	2021-01-20	2021-01-20	1	1	Hiroshima
1.6.7.1.2.11.2	2021-01-18	2021-01-19	2	5	Nagano
1.6.7.1.2.11.2.2	2021-01-19	2021-02-03	16	5	Nagano
1.6.7.1.2.11.16	2021-01-11	2021-01-13	3	7	Fukuoka
1.6.7.1.2.11.16.2	2021-01-11	2021-01-20	10	4	Fukuoka
1.6.7.1.2.11.16.3	2021-01-11	2021-01-18	8	5	Fukuoka
1.6.7.1.2.11.17	2021-01-19	2021-02-07	20	4	Kagawa
1.6.7.1.2.11.x.3	2021-01-14	2021-01-23	10	4	Shizuoka
1.6.7.1.2.18	2020-11-24	2020-11-24	1	1	Tochigi
1.6.7.1.2.18.1	2020-11-25	2020-11-28	4	4	Fukuoka
1.6.7.1.2.18.x.1	2020-12-03	2020-12-29	27	4	Okinawa
1.6.7.1.2.20	2021-01-02	2021-01-19	18	4	Saitama
1.6.7.1.2.20	2021-01-02	2021-01-04	3	3	Tokyo
1.6.7.1.2.20	2021-01-05	2021-01-05	1	1	Miyagi
1.6.7.1.2.20	2021-01-06	2021-01-06	1	1	Kagoshima
1.6.7.1.2.20	2021-01-09	2021-01-11	3	3	Osaka
1.6.7.1.2.20	2021-01-10	2021-01-10	1	2	Kyoto
1.6.7.1.2.20	2021-01-12	2021-01-28	17	4	Kanagawa
1.6.7.1.2.20	2021-01-13	2021-01-19	7	4	Wakayama
1.6.7.1.2.20	2021-01-13	2021-01-13	1	3	Nara
1.6.7.1.2.20	2021-02-04	2021-02-04	1	2	Chiba
1.6.7.1.2.20.12	2021-02-03	2021-03-06	32	2	Hiroshima
1.6.7.1.2.20.12	2021-03-05	2021-03-15	11	2	Kumamoto
1.6.7.1.2.20.x.1	2021-02-10	2021-02-14	5	8	Wakayama
1.6.7.1.2.20.x.3	2021-01-17	2021-02-04	19	6	Kanagawa
1.6.7.1.2.20.x.3.1	2021-02-08	2021-03-11	32	12	Kanagawa
1.6.7.1.2.20.x.3.1	2021-03-02	2021-03-02	1	1	Tokyo
1.6.7.1.2.20.x.3.x.1	2021-03-11	2021-03-11	1	1	Kanagawa
1.6.7.1.2.20.x.3.x.1.3	2021-03-15	2021-04-26	43	5	Kanagawa
1.6.7.1.2.23	2020-12-20	2020-12-20	1	1	Shiga
1.6.7.1.2.23	2020-12-28	2020-12-28	1	1	Toyama
1.6.7.1.2.23	2020-12-31	2020-12-31	1	1	Kyoto
1.6.7.1.2.23.1	2021-01-19	2021-01-28	10	3	Kyoto
1.6.7.1.2.23.1.1	2021-01-27	2021-01-27	1	1	Shimane
1.6.7.1.2.23.1.1	2021-01-31	2021-02-02	3	3	Fukuoka
1.6.7.1.2.23.1.1	2021-02-03	2021-02-03	1	1	Okinawa
1.6.7.1.2.25	2020-12-24	2020-12-26	3	3	Fukuoka
1.6.7.1.2.32	2021-01-12	2021-01-25	14	10	Nagasaki
1.6.7.1.2.32.3	2021-01-11	2021-01-20	10	6	Nagasaki
1.6.7.1.2.34	2021-01-17	2021-01-30	14	5	Fukuoka
1.6.7.1.2.44	2020-11-11	2020-11-12	2	2	Tokyo
1.6.7.1.2.44	2020-11-17	2020-11-17	1	1	Saitama
1.6.7.1.2.44	2020-11-23	2020-11-23	1	2	Hiroshima
1.6.7.1.2.44	2020-11-29	2020-12-26	28	22	Kochi
1.6.7.1.2.44	2020-12-10	2020-12-10	1	1	Kagawa
1.6.7.1.2.44	2020-12-16	2020-12-16	1	1	Kagoshima
1.6.7.1.2.44	2020-12-21	2020-12-21	1	1	Yamaguchi
1.6.7.1.2.44	2020-12-28	2020-12-28	1	1	Fukuoka
1.6.7.1.2.44.9	2020-12-02	2020-12-07	6	12	Kochi
1.6.7.1.2.47	2021-01-02	2021-01-02	1	1	Osaka
1.6.7.1.2.47	2021-01-09	2021-01-09	1	1	Kagoshima
1.6.7.1.2.47	2021-01-11	2021-01-26	16	7	Fukuoka
1.6.7.1.2.47.9	2021-01-15	2021-01-15	1	2	Oita
1.6.7.1.2.47.9	2021-01-18	2021-02-24	38	7	Fukuoka
1.6.7.1.2.48	2020-12-31	2020-12-31	1	1	Fukuoka
1.6.7.1.2.48	2021-02-01	2021-02-01	1	4	Chiba
1.6.7.1.2.59	2020-12-27	2020-12-27	1	1	Fukuoka
1.6.7.1.2.59.1	2020-12-31	2020-12-31	1	1	Kyoto
1.6.7.1.2.59.1	2021-01-05	2021-01-15	11	4	Fukuoka
1.6.7.1.2.59.1	2021-01-15	2021-01-18	4	5	Yamaguchi
1.6.7.1.2.60	2020-12-04	2020-12-20	17	9	Yamagata
1.6.7.1.2.70	2021-01-05	2021-01-20	16	8	Saitama
1.6.7.1.2.71	2020-12-21	2021-02-06	48	19	Fukuoka
1.6.7.1.2.71	2021-01-21	2021-01-24	4	4	Oita
1.6.7.1.2.71.6	2021-01-17	2021-02-01	16	5	Fukuoka
1.6.7.1.2.79	2021-01-25	2021-01-25	1	1	Tokyo
1.6.7.1.2.79	2021-02-01	2021-02-01	1	5	Saitama
1.6.7.1.2.88	2020-12-20	2020-12-22	3	2	Shiga
1.6.7.1.2.88	2021-01-18	2021-01-18	1	2	Fukuoka
1.6.7.1.2.88.2	2020-11-26	2020-12-01	6	6	Tokyo
1.6.7.1.2.88.2	2020-12-08	2020-12-08	1	1	Saitama
1.6.7.1.2.88.2	2021-02-03	2021-02-03	1	1	Gunma
1.6.7.1.2.88.2.1	2021-01-31	2021-02-01	2	2	Saitama
1.6.7.1.2.88.2.1.x.2	2021-02-15	2021-02-22	8	2	Saitama
1.6.7.1.2.88.2.1.x.2.x.1	2021-03-13	2021-03-16	4	4	Tokyo
1.6.7.1.2.88.5.2	2021-01-01	2021-01-16	16	5	Kyoto
1.6.7.1.2.88.5.2.2	2021-01-19	2021-02-09	22	9	Kyoto
1.6.7.1.2.88.7	2021-01-01	2021-01-01	1	4	Kyoto
1.6.7.1.2.88.x.4	2021-01-04	2021-01-24	21	7	Mie
1.6.7.1.2.97	2020-12-22	2021-01-18	28	5	Kanagawa
1.6.7.1.2.97	2021-01-04	2021-01-04	1	1	Tokyo
1.6.7.1.2.97.2	2021-01-02	2021-01-02	1	1	Hiroshima
1.6.7.1.2.97.2.1.3	2021-01-10	2021-01-10	1	1	Yamaguchi
1.6.7.1.2.97.2.1.3	2021-01-13	2021-01-15	3	3	Shizuoka
1.6.7.1.2.97.2.1.3	2021-01-15	2021-03-03	48	16	Fukuoka
1.6.7.1.2.97.2.1.3.1	2021-02-11	2021-02-26	16	5	Fukuoka
1.6.7.1.2.97.2.1.3.2	2021-02-06	2021-02-12	7	4	Fukuoka
1.6.7.1.2.97.2.1.3.3	2021-02-03	2021-02-13	11	4	Fukuoka
1.6.7.1.2.102	2021-01-10	2021-01-23	14	4	Fukuoka
1.6.7.1.2.116	2020-11-20	2020-11-20	1	1	Kyoto
1.6.7.1.2.116	2020-11-23	2020-11-23	1	1	Nara
1.6.7.1.2.116.x.1	2020-12-29	2020-12-30	2	4	Hyogo
1.6.7.1.2.116.x.1	2021-01-05	2021-01-25	21	2	Osaka
1.6.7.1.2.116.x.1	2021-01-10	2021-01-12	3	7	Nagasaki
1.6.7.1.2.116.x.1.2	2020-12-31	2021-01-14	15	3	Hyogo
1.6.7.1.2.116.x.1.2	2021-01-04	2021-01-04	1	1	Nara
1.6.7.1.2.116.x.1.2	2021-01-08	2021-01-08	1	1	Mie
1.6.7.1.2.116.x.1.2	2021-01-14	2021-01-16	3	2	Shiga
1.6.7.1.2.116.x.1.2	2021-01-18	2021-01-18	1	1	Osaka
1.6.7.1.2.116.x.1.2	2021-01-23	2021-01-26	4	2	Wakayama
1.6.7.1.2.116.x.1.x.2	2021-01-09	2021-01-16	8	4	Wakayama
1.6.7.1.2.119	2021-01-04	2021-01-22	19	20	Fukuoka
1.6.7.1.2.119	2021-01-09	2021-01-09	1	2	Hyogo
1.6.7.1.2.119.x.2	2021-02-12	2021-02-26	15	5	Fukuoka
1.6.7.1.2.119.x.2	2021-02-18	2021-02-18	1	1	Kumamoto
1.6.7.1.2.126	2021-01-13	2021-01-22	10	6	Fukuoka
1.6.7.1.2.126	2021-02-09	2021-02-09	1	1	Oita
1.6.7.1.2.135	2021-01-23	2021-01-23	1	1	Miyazaki
1.6.7.1.2.135.2	2021-01-24	2021-01-30	7	5	Miyazaki
1.6.7.1.2.x.1	2020-12-09	2020-12-10	2	4	Miyagi
1.6.7.1.2.x.9	2021-02-19	2021-02-19	1	1	Ibaraki
1.6.7.1.2.x.9.1	2021-02-19	2021-02-27	9	6	Ibaraki
1.6.7.1.2.x.9.1.x.1.1	2021-02-26	2021-02-27	2	6	Ibaraki
1.6.7.1.2.x.10	2021-01-07	2021-01-16	10	11	Toyama
1.6.7.1.2.x.10.1	2021-01-04	2021-01-28	25	5	Toyama
1.6.7.1.2.x.16	2020-12-22	2020-12-24	3	4	Fukuoka
1.6.7.1.2.x.26	2020-11-23	2020-11-23	1	1	Kanagawa
1.6.7.1.2.x.26	2020-12-25	2021-01-01	8	5	Kyoto
1.6.7.1.2.x.26	2021-01-08	2021-01-18	11	6	Ishikawa
1.6.7.1.2.x.26.7	2020-12-20	2021-01-15	27	5	Tokyo
1.6.7.1.2.x.26.7	2021-01-03	2021-01-03	1	1	Kagawa
1.6.7.1.2.x.26.7	2021-01-07	2021-01-07	1	1	Yamanashi
1.6.7.1.2.x.26.7	2021-01-10	2021-01-29	20	5	Nara
1.6.7.1.2.x.26.7	2021-01-11	2021-01-11	1	1	Osaka
1.6.7.1.2.x.26.7	2021-01-17	2021-01-17	1	1	Fukushima
1.6.7.1.2.x.26.7	2021-01-28	2021-01-28	1	1	Kanagawa
1.6.7.1.2.x.26.8	2020-12-07	2020-12-31	25	12	Kyoto
1.6.7.1.2.x.26.8	2020-12-19	2021-01-03	16	4	Nara
1.6.7.1.2.x.26.8	2020-12-29	2020-12-29	1	1	Shiga
1.6.7.1.2.x.26.8	2021-02-08	2021-02-08	1	1	Hyogo
1.6.7.1.2.x.26.8.x.4	2020-12-31	2021-01-25	26	3	Kyoto
1.6.7.1.2.x.26.8.x.4	2021-01-23	2021-01-26	4	2	Shiga
1.6.7.1.2.x.26.8.x.4.x.6	2021-01-16	2021-01-16	1	1	Kyoto
1.6.7.1.2.x.26.8.x.4.x.6	2021-01-18	2021-01-19	2	2	Osaka
1.6.7.1.2.x.26.8.x.4.x.6	2021-02-09	2021-02-09	1	1	Wakayama
1.6.7.1.2.x.26.12	2020-12-31	2021-01-23	24	11	Hyogo
1.6.7.1.2.x.26.12	2021-01-04	2021-01-06	3	2	Nagasaki
1.6.7.1.2.x.26.12	2021-01-14	2021-01-14	1	2	Shizuoka
1.6.7.1.2.x.26.12	2021-01-16	2021-01-21	6	2	Fukuoka
1.6.7.1.2.x.26.12	2021-01-19	2021-01-19	1	1	Kanagawa
1.6.7.1.2.x.26.12	2021-01-27	2021-01-28	2	4	Saitama
1.6.7.1.2.x.26.12	2021-02-01	2021-02-01	1	1	Osaka
1.6.7.1.2.x.26.x.5	2020-12-29	2020-12-29	1	1	Miyagi
1.6.7.1.2.x.26.x.5	2021-01-02	2021-01-14	13	3	Saitama
1.6.7.1.2.x.26.x.5.1	2021-01-22	2021-03-03	41	5	Tokyo
1.6.7.1.2.x.26.x.5.1	2021-01-27	2021-01-27	1	1	Kanagawa
1.6.7.1.2.x.26.x.52	2021-01-25	2021-01-25	1	1	Fukui
1.6.7.1.2.x.26.x.52.1	2021-01-26	2021-02-07	13	4	Fukui
1.6.7.1.2.x.26.x.55	2021-01-06	2021-01-07	2	8	Fukui
1.6.7.1.2.x.26.x.55	2021-01-06	2021-01-11	6	2	Fukuoka
1.6.7.1.2.x.26.x.55	2021-02-01	2021-02-01	1	2	Kanagawa
1.6.7.1.2.x.26.x.55	2021-02-01	2021-02-01	1	1	Tokyo
1.6.7.1.2.x.43.1	2021-01-16	2021-01-25	10	13	Okinawa
1.6.7.1.2.x.43.2	2020-12-19	2020-12-19	1	1	Fukuoka
1.6.7.1.2.x.43.2	2020-12-23	2020-12-26	4	15	Iwate
1.6.7.1.2.x.43.2	2021-01-04	2021-01-18	15	3	Tokyo
1.6.7.1.2.x.43.x.9	2020-12-29	2020-12-29	1	1	Saitama
1.6.7.1.2.x.43.x.9	2021-01-07	2021-01-07	1	1	Mie
1.6.7.1.2.x.43.x.9	2021-02-01	2021-02-01	1	1	Gunma
1.6.7.1.2.x.43.x.9	2021-02-02	2021-02-02	1	1	Chiba
1.6.7.1.2.x.43.x.15	2021-01-06	2021-01-06	1	5	Fukuoka
1.6.7.1.2.x.43.x.18	2021-01-03	2021-02-04	33	7	Saitama
1.6.7.1.2.x.43.x.18	2021-01-06	2021-01-07	2	3	Fukushima
1.6.7.1.4	2020-10-15	2020-11-02	19	3	Tokyo
1.6.7.1.4	2020-11-04	2020-11-04	1	1	Kanagawa
1.6.7.1.4	2020-11-18	2020-11-18	1	1	Okinawa
1.6.7.1.4	2020-12-13	2020-12-13	1	1	Hyogo
1.6.7.1.4.2	2020-10-20	2020-10-30	11	5	Kanagawa
1.6.7.1.4.2	2020-11-02	2020-11-02	1	1	Tokyo
1.6.7.1.4.2	2020-12-08	2020-12-08	1	1	Yamaguchi
1.6.7.1.4.2.1	2020-11-30	2020-12-12	13	9	Kochi
1.6.7.1.4.2.4	2020-11-10	2020-11-10	1	1	Shizuoka
1.6.7.1.4.2.4.1	2020-11-09	2020-11-09	1	2	Shizuoka
1.6.7.1.4.2.4.1.1	2020-11-10	2020-11-18	9	5	Shizuoka
1.6.7.1.4.x.2	2021-01-04	2021-01-04	1	1	Kanagawa
1.6.7.1.4.x.2	2021-01-04	2021-01-04	1	1	Tokyo
1.6.7.1.4.x.2.x.1	2021-01-18	2021-01-18	1	1	Tokyo
1.6.7.1.4.x.2.x.1	2021-02-10	2021-02-16	7	5	Chiba
1.6.7.1.4.x.5	2020-12-04	2020-12-04	1	1	Tokyo
1.6.7.1.4.x.5	2021-01-07	2021-01-08	2	3	Yamanashi
1.6.7.1.4.x.5	2021-01-09	2021-01-13	5	2	Saitama
1.6.9	2020-08-25	2020-08-25	1	1	Fukushima
1.6.9.1	2020-08-24	2020-08-31	8	4	Fukushima
1.6.11|1.3.1	2020-09-05	2020-09-28	24	4	Chiba
1.6.11|1.3.1	2020-09-24	2020-09-27	4	9	Ibaraki
1.6.11|1.3.1	2020-09-25	2020-09-25	1	1	Tochigi
1.6.12	2020-08-18	2020-08-18	1	1	Kanagawa
1.6.12	2020-08-18	2020-08-18	1	1	Osaka
1.6.12.1	2020-08-27	2020-08-31	5	4	Nagano
1.6.14	2020-09-08	2020-09-08	1	1	Saitama
1.6.14	2020-09-09	2020-09-09	1	1	Tokyo
1.6.14.1	2020-09-25	2020-12-11	78	11	Fukuoka
1.6.14.1	2020-10-10	2020-10-13	4	4	Kanagawa
1.6.14.1	2020-11-16	2020-11-16	1	1	Aichi
1.6.14.1	2020-11-18	2020-12-02	15	5	Mie
1.6.14.1	2020-11-22	2020-11-27	6	2	Yamaguchi
1.6.14.1	2020-11-25	2020-11-25	1	2	Hiroshima
1.6.14.1	2020-12-20	2020-12-20	1	2	Kumamoto
1.6.14.1.2	2020-11-09	2020-11-09	1	1	Fukui
1.6.14.1.2	2020-11-11	2020-12-04	24	6	Okinawa
1.6.14.1.2	2020-11-16	2020-11-16	1	1	Mie
1.6.14.1.2	2020-11-17	2020-11-19	3	2	Kanagawa
1.6.14.1.2	2020-11-29	2020-12-03	5	3	Tochigi
1.6.14.1.2.1	2020-11-30	2021-01-22	54	29	Okinawa
1.6.14.1.2.1	2021-01-12	2021-01-12	1	1	Oita
1.6.14.1.2.1	2021-01-23	2021-02-04	13	18	Yamaguchi
1.6.14.1.2.1.7	2020-12-30	2021-01-06	8	6	Okinawa
1.6.14.1.2.1.7.1	2021-01-03	2021-01-13	11	5	Okinawa
1.6.14.1.2.1.8	2020-12-16	2020-12-25	10	4	Okinawa
1.6.14.1.2.1.11	2020-12-15	2020-12-15	1	1	Oita
1.6.14.1.2.1.11	2020-12-16	2020-12-16	1	1	Okinawa
1.6.14.1.2.1.11.2	2020-12-18	2020-12-22	5	2	Kagoshima
1.6.14.1.2.1.11.2	2020-12-25	2020-12-25	1	1	Miyagi
1.6.14.1.2.1.11.2	2020-12-25	2020-12-30	6	2	Okinawa
1.6.14.1.2.1.11.2	2020-12-28	2020-12-28	1	4	Fukuoka
1.6.14.1.2.1.11.2.1.1	2020-12-30	2021-01-10	12	5	Fukuoka
1.6.14.1.2.1.11.2.1.1.2	2021-01-27	2021-02-08	13	40	Fukuoka
1.6.14.1.2.1.11.2.1.1.2.x.2	2021-02-04	2021-02-15	12	6	Fukuoka
1.6.14.1.2.1.11.2.1|1.6.14.1.2.1.11.1.1	2020-12-26	2020-12-26	1	1	Nagasaki
1.6.14.1.2.1.17	2021-01-28	2021-01-30	3	4	Okinawa
1.6.14.1.2.4	2020-11-17	2020-11-17	1	1	Kanagawa
1.6.14.1.2.4	2020-11-24	2021-01-12	50	21	Mie
1.6.14.1.2.4.13	2020-12-05	2020-12-17	13	9	Mie
1.6.14.1.2.4.13.2	2020-12-12	2020-12-31	20	6	Mie
1.6.14.1.2.4.17	2021-01-17	2021-01-24	8	5	Gifu
1.6.14.1.2.4.17.3	2021-01-20	2021-01-27	8	4	Gifu
1.6.14.1.2.4.18	2020-12-22	2021-01-08	18	10	Kyoto
1.6.14.1.2.4.18	2020-12-30	2021-01-11	13	8	Hyogo
1.6.14.1.2.4.18	2021-01-05	2021-01-05	1	1	Shiga
1.6.14.1.2.4.18	2021-01-10	2021-01-10	1	1	Fukui
1.6.14.1.2.4.18	2021-01-13	2021-01-13	1	2	Chiba
1.6.14.1.2.4.18	2021-01-19	2021-01-26	8	3	Ibaraki
1.6.14.1.2.4.18	2021-01-19	2021-01-19	1	1	Nara
1.6.14.1.2.4.18.8	2021-01-10	2021-01-10	1	1	Shiga
1.6.14.1.2.4.18.8.1	2020-12-27	2020-12-27	1	1	Shiga
1.6.14.1.2.4.18.8.1.1	2021-01-05	2021-01-05	1	4	Shiga
1.6.14.1.2.4.18.9	2020-12-31	2020-12-31	1	1	Oita
1.6.14.1.2.4.18.9	2021-01-07	2021-01-20	14	3	Fukuoka
1.6.14.1.2.4.18.9.3	2021-01-12	2021-01-15	4	4	Fukuoka
1.6.14.1.2.5	2020-11-16	2020-11-16	1	1	Yamaguchi
1.6.14.1.2.5	2020-11-20	2020-11-20	1	1	Hyogo
1.6.14.1.2.5	2020-12-03	2020-12-20	18	5	Mie
1.6.14.1.2.5	2020-12-05	2020-12-05	1	1	Tochigi
1.6.14.1.2.5	2020-12-08	2020-12-08	1	1	Fukuoka
1.6.14.1.2.5	2020-12-09	2020-12-10	2	2	Oita
1.6.14.1.2.5	2020-12-12	2020-12-24	13	3	Aichi
1.6.14.1.2.5	2020-12-12	2020-12-12	1	3	Shizuoka
1.6.14.1.2.5	2020-12-26	2020-12-26	1	2	Nara
1.6.14.1.2.5.4	2020-12-01	2020-12-01	1	1	Kagoshima
1.6.14.1.2.5.4	2020-12-22	2020-12-22	1	1	Saitama
1.6.14.1.2.5.4	2020-12-24	2020-12-28	5	2	Fukuoka
1.6.14.1.2.5.4	2020-12-30	2020-12-30	1	1	Kanagawa
1.6.14.1.2.5.4	2021-01-01	2021-01-14	14	12	Mie
1.6.14.1.2.5.4	2021-01-04	2021-01-04	1	1	Wakayama
1.6.14.1.2.5.4.5	2021-02-13	2021-02-17	5	2	Aichi
1.6.14.1.2.5.4.5	2021-03-05	2021-03-09	5	4	Mie
