haplotype	first	last	duration	total	prefecture
1.148.1	2021-07-22	2021-08-31	41	8	Saitama
1.148.1	2021-07-29	2021-08-07	10	5	Yamaguchi
1.148.1	2021-08-03	2021-08-16	14	8	Hiroshima
1.148.1	2021-08-08	2021-08-28	21	5	Shizuoka
1.148.1	2021-08-14	2021-08-24	11	6	Aichi
1.148.1.7	2021-07-29	2021-08-24	27	4	Kanagawa
1.148.1.7.3	2021-08-14	2021-08-23	10	4	Kanagawa
1.148.1.12	2021-08-06	2021-08-13	8	3	Chiba
1.148.1.17	2021-08-24	2021-08-30	7	3	Hyogo
1.148.1.18	2021-08-25	2021-08-29	5	4	Hyogo
1.148.1.21	2021-08-23	2021-08-26	4	4	Tokyo
1.148.1.27	2021-08-06	2021-08-10	5	3	Tokyo
1.148.1.27.1	2021-08-12	2021-09-09	29	16	Kanagawa
1.148.1.27.1.1	2021-08-27	2021-09-02	7	3	Kanagawa
1.148.1.37	2021-07-21	2021-08-13	24	18	Tokyo
1.148.1.37	2021-08-12	2021-08-18	7	3	Kanagawa
1.148.1.37.7	2021-08-14	2021-09-15	33	10	Tokyo
1.148.1.37.7	2021-08-19	2021-08-27	9	7	Kanagawa
1.148.1.52	2021-08-20	2021-09-04	16	4	Aichi
1.148.1.63	2021-07-25	2021-09-27	65	21	Tokyo
1.148.1.63	2021-08-06	2021-09-06	32	18	Kanagawa
1.148.1.x.5	2021-08-12	2021-08-24	13	3	Gunma
1.148.1.x.12	2021-08-13	2021-09-24	43	16	Tokyo
1.148.1.x.16	2021-08-02	2021-08-23	22	3	Tokyo
1.148.1.x.18	2021-08-10	2021-08-19	10	3	Osaka
1.148.1.x.18.2	2021-09-02	2021-09-06	5	4	Osaka
1.148.1.x.21	2021-08-10	2021-08-30	21	10	Tokyo
1.148.1.x.21.x.5	2021-08-10	2021-08-11	2	3	Saitama
1.148.1.x.22	2021-07-23	2021-09-08	48	8	Tokyo
1.148.1.x.22	2021-07-28	2021-08-24	28	5	Kanagawa
1.148.1.x.22	2021-07-29	2021-08-18	21	4	Osaka
1.148.1.x.22	2021-08-01	2021-08-03	3	4	Ibaraki
1.148.1.x.22	2021-08-03	2021-08-13	11	3	Saitama
1.148.1.x.22	2021-08-04	2021-08-10	7	6	Hyogo
1.148.1.x.22.1	2021-07-19	2021-08-03	16	3	Kanagawa
1.148.1.x.22.6	2021-08-07	2021-08-12	6	5	Tokyo
1.148.1.x.22.x.4.1	2021-08-24	2021-09-06	14	5	Tokyo
1.150	2021-05-21	2021-06-15	26	3	Kanagawa
1.158	2021-08-06	2021-08-14	9	5	Niigata
1.164	2021-07-20	2021-07-30	11	3	Tokyo
1.164.1.1	2021-08-20	2021-08-27	8	3	Saitama
1.164.4	2021-08-11	2021-08-26	16	4	Tochigi
1.164.x.1	2021-08-09	2021-08-26	18	6	Iwate
1.164.x.1	2021-08-10	2021-08-17	8	4	Miyagi
1.167	2021-07-29	2021-08-21	24	9	Tokyo
1.172	2021-08-27	2021-09-09	14	4	Saitama
1.172.x.3	2021-08-06	2021-08-09	4	3	Osaka
1.173.x.1	2021-07-09	2021-07-27	19	4	Tokyo
1.173.x.1	2021-07-10	2021-07-16	7	3	Saitama
1.173.x.1	2021-07-27	2021-08-15	20	10	Chiba
1.173.x.1.x.3	2021-08-31	2021-09-28	29	4	Tokyo
1.173.x.1.x.3	2021-09-28	2021-10-01	4	4	Gifu
1.173.x.1.x.11	2021-08-17	2021-08-20	4	3	Saitama
1.192	2021-07-31	2021-08-24	25	4	Tokyo
1.193	2021-07-19	2021-08-21	34	3	Tokyo
1.196	2021-08-25	2021-09-24	31	3	Fukuoka
1.196	2021-09-07	2021-09-17	11	3	Osaka
1.200	2021-08-18	2021-09-04	18	8	Aichi
1.202	2021-08-14	2021-09-07	25	13	Osaka
1.202	2021-08-22	2021-09-10	20	8	Hyogo
1.203	2021-07-08	2021-08-27	51	21	Kanagawa
1.203	2021-07-08	2021-09-16	71	112	Tokyo
1.203	2021-07-09	2021-08-04	27	10	Shizuoka
1.203	2021-07-09	2021-08-15	38	7	Hiroshima
1.203	2021-07-12	2021-09-13	64	68	Saitama
1.203	2021-07-16	2021-09-10	57	31	Chiba
1.203	2021-07-20	2021-09-14	57	80	Ibaraki
1.203	2021-07-28	2021-08-23	27	5	Osaka
1.203	2021-07-28	2021-08-23	27	8	Tochigi
1.203	2021-07-29	2021-08-27	30	5	Miyagi
1.203	2021-08-13	2021-09-02	21	3	Okinawa
1.203.3	2021-08-13	2021-08-31	19	3	Okinawa
1.203.7	2021-08-17	2021-08-27	11	3	Tokyo
1.203.10	2021-08-18	2021-09-06	20	5	Tokyo
1.203.12	2021-07-22	2021-08-24	34	12	Tokyo
1.203.12	2021-07-22	2021-08-07	17	21	Hyogo
1.203.12	2021-07-30	2021-08-18	20	3	Kanagawa
1.203.12	2021-08-05	2021-08-19	15	27	Shimane
1.203.12	2021-08-11	2021-08-16	6	3	Chiba
1.203.12.1	2021-08-11	2021-08-17	7	5	Ibaraki
1.203.12.5	2021-08-10	2021-08-12	3	3	Tokyo
1.203.12.5	2021-08-18	2021-08-28	11	7	Fukuoka
1.203.12.5	2021-08-18	2021-08-18	1	3	Hyogo
1.203.12.5.2.1	2021-09-02	2021-09-16	15	4	Tokyo
1.203.12.19	2021-07-26	2021-08-26	32	33	Hyogo
1.203.12.19	2021-08-04	2021-08-26	23	10	Osaka
1.203.12.19.5	2021-09-06	2021-09-21	16	22	Hyogo
1.203.12.19.6	2021-08-08	2021-08-14	7	3	Hyogo
1.203.12.19.10	2021-08-17	2021-08-24	8	4	Hyogo
1.203.12.19.17	2021-08-17	2021-08-18	2	4	Hyogo
1.203.12.22.1	2021-08-17	2021-08-24	8	6	Shizuoka
1.203.15	2021-07-29	2021-09-15	49	3	Chiba
1.203.21.2	2021-09-08	2021-09-13	6	6	Okinawa
1.203.25	2021-09-21	2021-09-26	6	4	Kanagawa
1.203.27.1	2021-08-09	2021-08-27	19	6	Tochigi
1.203.37|1.261.1	2021-08-12	2021-08-28	17	8	Saitama
1.203.49	2021-07-29	2021-08-01	4	4	Shizuoka
1.203.55	2021-07-29	2021-09-28	62	11	Tokyo
1.203.55	2021-08-10	2021-09-03	25	17	Kanagawa
1.203.55	2021-08-12	2021-09-11	31	8	Saitama
1.203.55.8.1	2021-08-24	2021-08-30	7	3	Kanagawa
1.203.55.16	2021-08-28	2021-09-10	14	7	Tokyo
1.203.55.17	2021-08-22	2021-09-18	28	6	Osaka
1.203.55.17	2021-08-23	2021-09-17	26	15	Tokushima
1.203.55.17.1.1	2021-09-11	2021-09-21	11	3	Osaka
1.203.55.17.1.1.1.2	2021-10-12	2021-10-26	15	3	Hyogo
1.203.55.17.1.1.1.2.1	2021-10-24	2021-10-24	1	7	Hyogo
1.203.55.17.7	2021-09-11	2021-09-30	20	5	Tokushima
1.203.55.17.x.3	2021-09-13	2021-09-30	18	6	Tokushima
1.203.55.18	2021-08-20	2021-09-04	16	3	Tokyo
1.203.55.18	2021-08-24	2021-09-22	30	4	Chiba
1.203.55.24|1.203.110.2	2021-08-11	2021-08-15	5	3	Saitama
1.203.55.x.2	2021-08-26	2021-08-30	5	3	Osaka
1.203.57.1	2021-09-05	2021-09-18	14	4	Chiba
1.203.62	2021-07-19	2021-08-03	16	6	Tochigi
1.203.62	2021-07-23	2021-08-13	22	8	Gunma
1.203.62.x.2	2021-08-04	2021-08-16	13	3	Tochigi
1.203.67	2021-08-25	2021-09-16	23	4	Tokyo
1.203.67.x.1	2021-08-31	2021-09-29	30	5	Saitama
1.203.67.x.1	2021-09-01	2021-09-24	24	4	Tokyo
1.203.75	2021-08-13	2021-08-18	6	4	Shizuoka
1.203.86	2021-07-13	2021-08-07	26	8	Tokyo
1.203.86	2021-08-06	2021-08-13	8	3	Miyagi
1.203.88	2021-08-04	2021-08-08	5	3	Tokyo
1.203.90	2021-07-21	2021-08-12	23	5	Tokyo
1.203.90.2	2021-07-28	2021-07-30	3	3	Tokyo
1.203.90.6	2021-08-01	2021-08-02	2	3	Tokyo
1.203.91|1.603.1	2021-07-21	2021-08-08	19	3	Chiba
1.203.91.x.2.1	2021-08-03	2021-08-24	22	3	Chiba
1.203.95|1.622.1	2021-07-25	2021-08-26	33	24	Tokyo
1.203.95|1.622.1	2021-07-30	2021-09-02	35	4	Osaka
1.203.95|1.622.1	2021-08-03	2021-09-21	50	6	Kanagawa
1.203.95|1.622.1	2021-08-06	2021-08-10	5	3	Fukushima
1.203.95|1.622.1	2021-08-06	2021-08-23	18	6	Saitama
1.203.95.2	2021-08-07	2021-08-23	17	3	Tokyo
1.203.95.15	2021-08-29	2021-09-09	12	3	Osaka
1.203.95.15	2021-08-31	2021-09-06	7	4	Hyogo
1.203.95.15	2021-08-31	2021-09-24	25	6	Okinawa
1.203.95.16	2021-08-19	2021-08-24	6	3	Saitama
1.203.95.x.3.1	2021-08-19	2021-08-20	2	3	Hyogo
1.203.99|1.643.1	2021-07-17	2021-08-24	39	6	Chiba
1.203.99.x.2	2021-08-26	2021-09-06	12	6	Saitama
1.203.99.x.2.1|1.203.99.x.1.1	2021-08-17	2021-09-06	21	3	Tokyo
1.203.102.x.2	2021-08-12	2021-08-25	14	4	Saitama
1.203.104	2021-07-29	2021-08-27	30	14	Tokyo
1.203.104	2021-07-31	2021-08-05	6	3	Hokkaido
1.203.104	2021-08-17	2021-08-23	7	3	Kanagawa
1.203.104.3	2021-07-28	2021-08-13	17	9	Tokyo
1.203.104.4	2021-08-14	2021-08-30	17	9	Fukuoka
1.203.105|1.674.1	2021-07-26	2021-07-28	3	3	Ibaraki
1.203.107	2021-08-09	2021-08-21	13	3	Tokyo
1.203.109	2021-07-29	2021-08-08	11	4	Nagano
1.203.119	2021-08-21	2021-09-02	13	4	Tokyo
1.203.123.1.1	2021-08-24	2021-08-24	1	3	Tokyo
1.203.131	2021-07-25	2021-07-29	5	3	Tokyo
1.203.137|1.956.1	2021-08-12	2021-08-28	17	3	Tokyo
1.203.141	2021-08-12	2021-08-15	4	4	Kanagawa
1.203.143	2021-07-26	2021-07-29	4	3	Osaka
1.203.143.x.2	2021-08-15	2021-08-18	4	3	Ehime
1.203.150	2021-08-11	2021-08-15	5	3	Ibaraki
1.203.150.1	2021-08-18	2021-08-21	4	3	Saitama
1.203.150.1.2	2021-08-12	2021-08-24	13	6	Ibaraki
1.203.152	2021-08-07	2021-08-11	5	4	Tokyo
1.203.152	2021-08-10	2021-08-12	3	5	Fukushima
1.203.157	2021-08-24	2021-09-02	10	3	Saitama
1.203.172|1.1132.9	2021-07-19	2021-07-29	11	4	Tokyo
1.203.172|1.1132.9	2021-07-22	2021-09-13	54	9	Saitama
1.203.172|1.1132.9	2021-08-17	2021-09-01	16	4	Ibaraki
1.203.x.17	2021-07-12	2021-07-30	19	6	Hiroshima
1.203.x.17.6|1.203.x.43.1	2021-07-22	2021-08-04	14	9	Hiroshima
1.203.x.17.6.x.1.x.1	2021-08-31	2021-09-17	18	3	Osaka
1.203.x.17.x.7|1.203.x.43.x.2	2021-07-28	2021-08-23	27	28	Hiroshima
1.203.x.17.x.7|1.203.x.43.x.2	2021-07-30	2021-08-22	24	9	Ehime
1.203.x.17.x.7|1.203.x.43.x.2	2021-08-04	2021-08-10	7	3	Yamaguchi
1.203.x.17.x.7|1.203.x.43.x.2	2021-08-07	2021-09-30	55	16	Tokyo
1.203.x.17.x.7|1.203.x.43.x.2	2021-08-11	2021-08-23	13	4	Kanagawa
1.203.x.17.x.7.11|1.203.x.43.x.2.1	2021-08-04	2021-08-16	13	7	Hiroshima
1.203.x.17.x.7.11|1.203.x.43.x.2.1	2021-08-15	2021-08-16	2	4	Yamaguchi
1.203.x.17.x.7.x.10|1.203.x.43.x.2.x.1	2021-08-04	2021-08-29	26	26	Hiroshima
1.203.x.38	2021-08-30	2021-09-21	23	14	Ibaraki
1.206	2021-07-21	2021-09-01	43	82	Fukuoka
1.206	2021-07-22	2021-09-07	48	84	Kagoshima
1.206	2021-07-26	2021-09-02	39	21	Yamaguchi
1.206	2021-07-27	2021-08-23	28	8	Hyogo
1.206	2021-07-30	2021-08-22	24	4	Hiroshima
1.206	2021-08-03	2021-09-08	37	9	Osaka
1.206	2021-08-06	2021-08-25	20	4	Kumamoto
1.206	2021-08-11	2021-08-18	8	5	Okayama
1.206.4	2021-08-27	2021-08-31	5	3	Kagoshima
1.206.5	2021-08-19	2021-08-19	1	3	Ibaraki
1.206.5.1	2021-08-17	2021-08-31	15	11	Mie
1.206.5.1	2021-08-18	2021-08-25	8	3	Shiga
1.206.5.1	2021-08-20	2021-09-04	16	5	Osaka
1.206.5.1	2021-08-21	2021-08-25	5	3	Aichi
1.206.5.1.2	2021-08-26	2021-08-30	5	3	Mie
1.206.5.1.6	2021-08-24	2021-09-06	14	8	Mie
1.206.7|1.29.1	2021-08-26	2021-09-02	8	4	Osaka
1.206.18	2021-08-03	2021-08-12	10	5	Kagoshima
1.206.18.1	2021-08-05	2021-09-01	28	8	Kagoshima
1.206.19	2021-08-18	2021-09-05	19	10	Fukuoka
1.206.19	2021-08-19	2021-09-07	20	4	Nagasaki
1.206.19.1	2021-08-28	2021-09-13	17	3	Fukuoka
1.206.19.4	2021-08-28	2021-09-10	14	9	Fukuoka
1.206.19.8	2021-08-23	2021-09-10	19	4	Fukuoka
1.206.19.8.2	2021-09-14	2021-09-27	14	3	Fukuoka
1.206.19.x.3	2021-09-06	2021-09-08	3	3	Fukuoka
1.206.20.1	2021-08-13	2021-08-17	5	4	Fukuoka
1.206.20|1.230.1	2021-08-19	2021-08-19	1	3	Shimane
1.206.20.x.1	2021-08-09	2021-08-17	9	3	Fukuoka
1.206.42	2021-08-08	2021-08-26	19	21	Fukuoka
1.206.42	2021-08-12	2021-09-13	33	16	Okinawa
1.206.42	2021-08-15	2021-08-26	12	6	Shimane
1.206.42.5	2021-10-15	2021-10-25	11	4	Okinawa
1.206.42.5	2021-10-20	2021-10-28	9	3	Aichi
1.206.42.5.2	2021-11-02	2021-11-02	1	3	Okinawa
1.206.42.5.x.4	2021-10-18	2021-10-23	6	4	Kyoto
1.206.42.9	2021-08-19	2021-08-20	2	3	Fukuoka
1.206.42.11	2021-08-10	2021-09-14	36	70	Fukuoka
1.206.42.11	2021-08-13	2021-09-03	22	3	Hyogo
1.206.42.11	2021-08-17	2021-08-25	9	3	Tokyo
1.206.42.11.2	2021-08-15	2021-09-08	25	9	Nagasaki
1.206.42.11.8	2021-08-26	2021-08-30	5	3	Ibaraki
1.206.42.11.10	2021-08-18	2021-08-26	9	3	Fukuoka
1.206.42.11.23	2021-08-16	2021-08-27	12	4	Osaka
1.206.42.11.30.x.1	2021-08-31	2021-09-02	3	4	Okayama
1.206.42.11.30.x.1.4	2021-09-03	2021-09-06	4	3	Okayama
1.206.42.11.30.x.1.x.3	2021-09-07	2021-09-08	2	3	Okayama
1.206.42.11.38	2021-08-22	2021-09-06	16	3	Kagoshima
1.206.42.11.x.4.x.1	2021-09-11	2021-09-11	1	4	Fukuoka
1.206.42.11.x.5	2021-08-19	2021-08-26	8	12	Fukuoka
1.206.42.11.x.6	2021-08-24	2021-08-30	7	7	Fukuoka
1.206.42.11.x.11	2021-08-20	2021-08-23	4	3	Fukuoka
1.206.42.12	2021-08-12	2021-09-03	23	30	Fukuoka
1.206.42.12	2021-08-13	2021-08-19	7	4	Osaka
1.206.42.19	2021-08-08	2021-08-19	12	12	Fukuoka
1.206.48	2021-08-06	2021-08-31	26	37	Fukuoka
1.206.49|1.508.1	2021-08-05	2021-08-22	18	3	Kagoshima
1.206.56.1|1.206.20.5	2021-08-13	2021-08-19	7	4	Fukuoka
1.206.61|1.721.1	2021-08-26	2021-08-30	5	3	Fukuoka
1.206.62	2021-08-06	2021-09-04	30	21	Fukuoka
1.206.62	2021-08-25	2021-08-30	6	3	Tokyo
1.206.62	2021-09-07	2021-09-11	5	4	Yamaguchi
1.206.64	2021-08-14	2021-08-28	15	6	Kagoshima
1.206.70	2021-08-16	2021-08-27	12	3	Hyogo
1.206.74	2021-08-24	2021-09-05	13	5	Kagoshima
1.206.76	2021-07-21	2021-08-18	29	3	Tokyo
1.206.76	2021-07-21	2021-09-07	49	186	Fukuoka
1.206.76	2021-07-26	2021-08-05	11	12	Nagasaki
1.206.76	2021-07-29	2021-09-02	36	14	Miyazaki
1.206.76	2021-08-09	2021-08-09	1	3	Hiroshima
1.206.76.1	2021-07-28	2021-08-13	17	6	Fukuoka
1.206.76.2	2021-08-11	2021-08-19	9	6	Fukuoka
1.206.76.4	2021-08-11	2021-08-19	9	6	Fukuoka
1.206.76.5	2021-08-14	2021-08-23	10	3	Fukuoka
1.206.76.5.1	2021-08-30	2021-09-01	3	4	Fukuoka
1.206.76.8	2021-08-05	2021-09-02	29	30	Fukuoka
1.206.76.8.5	2021-08-08	2021-08-12	5	3	Fukuoka
1.206.76.8.6	2021-08-18	2021-08-19	2	3	Fukuoka
1.206.76.8.x.2	2021-08-10	2021-08-30	21	10	Fukuoka
1.206.76.8.x.2.6	2021-08-22	2021-09-09	19	7	Fukuoka
1.206.76.8.x.2.x.2	2021-08-20	2021-09-10	22	13	Fukuoka
1.206.76.8.x.2.x.2.x.2	2021-08-24	2021-08-31	8	4	Fukuoka
1.206.76.8.x.5.1	2021-08-17	2021-08-19	3	3	Fukuoka
1.206.76.12	2021-08-16	2021-08-28	13	3	Fukuoka
1.206.76.16	2021-07-26	2021-09-13	50	38	Fukuoka
1.206.76.16	2021-08-16	2021-09-01	17	8	Osaka
1.206.76.16	2021-08-24	2021-09-08	16	7	Hyogo
1.206.76.16.4	2021-08-11	2021-09-04	25	4	Osaka
1.206.76.16.8|1.206.76.51.1	2021-08-07	2021-08-29	23	9	Fukuoka
1.206.76.16.8.6	2021-08-19	2021-08-23	5	3	Osaka
1.206.76.16.8.10	2021-08-13	2021-09-08	27	12	Osaka
1.206.76.16.8.16	2021-08-10	2021-08-12	3	4	Fukuoka
1.206.76.16.11|1.206.76.70.1	2021-09-23	2021-09-23	1	3	Kumamoto
1.206.76.16.11.5	2021-09-06	2021-10-06	31	7	Mie
1.206.76.16.16.1	2021-08-16	2021-08-27	12	3	Nagasaki
1.206.76.16.19	2021-08-22	2021-08-27	6	5	Fukuoka
1.206.76.16.22	2021-07-29	2021-07-31	3	3	Fukuoka
1.206.76.16.23	2021-08-07	2021-08-22	16	12	Fukuoka
1.206.76.16.23.x.1.3	2021-08-16	2021-09-02	18	3	Hiroshima
1.206.76.16.23.x.1.3	2021-08-23	2021-08-27	5	4	Yamaguchi
1.206.76.16.x.3.1	2021-09-04	2021-09-04	1	4	Fukuoka
1.206.76.16.x.7	2021-08-10	2021-08-16	7	3	Kumamoto
1.206.76.23.1	2021-09-21	2021-09-28	8	26	Fukuoka
1.206.76.23.2	2021-08-24	2021-08-31	8	3	Fukuoka
1.206.76.23.2.3.1	2021-08-30	2021-09-02	4	3	Fukuoka
1.206.76.23.2.6	2021-08-30	2021-09-01	3	3	Fukuoka
1.206.76.25	2021-08-04	2021-08-06	3	3	Fukuoka
1.206.76.28	2021-08-09	2021-08-11	3	3	Fukuoka
1.206.76.30.x.1|1.206.76.73.x.1|1.206.76.105.x.1	2021-09-15	2021-09-29	15	7	Fukuoka
1.206.76.30.x.1.x.1.1	2021-10-14	2021-10-27	14	4	Fukuoka
1.206.76.35	2021-08-11	2021-08-16	6	12	Fukuoka
1.206.76.35.4	2021-08-14	2021-08-25	12	10	Fukuoka
1.206.76.35.4.3	2021-08-23	2021-08-26	4	3	Fukuoka
1.206.76.40	2021-08-30	2021-09-01	3	3	Fukuoka
1.206.76.48	2021-07-28	2021-08-15	19	3	Fukuoka
1.206.76.52	2021-07-26	2021-08-31	37	13	Fukuoka
1.206.76.52.2.1	2021-08-19	2021-09-03	16	3	Fukuoka
1.206.76.52.x.4	2021-08-08	2021-08-19	12	12	Fukuoka
1.206.76.52.x.4.2	2021-08-11	2021-08-11	1	3	Fukuoka
1.206.76.52.x.4.6	2021-08-16	2021-08-20	5	3	Fukuoka
1.206.76.52.x.4.x.5	2021-08-17	2021-08-19	3	3	Okinawa
1.206.76.52.x.4.x.6	2021-08-10	2021-08-12	3	3	Fukuoka
1.206.76.67	2021-08-09	2021-08-12	4	5	Fukuoka
1.206.76.73.x.1|1.206.76.105.x.1	2021-09-12	2021-09-17	6	3	Fukuoka
1.206.76.74	2021-08-17	2021-08-30	14	4	Fukuoka
1.206.76.74.2|1.206.76.53.1	2021-08-31	2021-09-02	3	3	Fukuoka
1.206.76.79	2021-07-29	2021-08-05	8	5	Fukuoka
1.206.76.81	2021-07-28	2021-07-30	3	4	Fukuoka
1.206.76.81.3	2021-08-01	2021-08-12	12	5	Fukuoka
1.206.76.88	2021-07-27	2021-08-20	25	14	Fukuoka
1.206.76.100	2021-08-10	2021-08-30	21	9	Fukuoka
1.206.76.102	2021-08-16	2021-08-19	4	4	Fukuoka
1.206.76.102.x.1	2021-08-30	2021-09-01	3	3	Fukuoka
1.206.76.103	2021-08-12	2021-08-12	1	3	Fukuoka
1.206.76.109.1	2021-08-08	2021-08-20	13	3	Fukuoka
1.206.76.110	2021-07-24	2021-07-29	6	4	Fukuoka
1.206.76.110.x.1	2021-08-08	2021-09-15	39	7	Fukuoka
1.206.76.118|1.206.111.4	2021-07-24	2021-07-30	7	4	Fukuoka
1.206.76.x.1	2021-07-31	2021-08-28	29	5	Fukuoka
1.206.76.x.3	2021-09-09	2021-09-14	6	7	Fukuoka
1.206.76.x.4	2021-08-23	2021-09-02	11	7	Fukuoka
1.206.76.x.5	2021-08-09	2021-08-21	13	5	Fukuoka
1.206.76.x.12	2021-08-16	2021-08-30	15	6	Fukuoka
1.206.76.x.25	2021-08-02	2021-09-07	37	16	Fukuoka
1.206.76.x.25.4	2021-08-09	2021-08-14	6	4	Fukuoka
1.206.76.x.25.13	2021-08-11	2021-08-18	8	3	Fukuoka
1.206.76.x.25.14	2021-08-11	2021-09-14	35	21	Fukuoka
1.206.76.x.25.x.10	2021-09-14	2021-09-24	11	3	Fukuoka
1.206.76.x.31	2021-08-20	2021-09-07	19	8	Yamaguchi
1.206.76.x.31	2021-08-21	2021-09-11	22	3	Fukuoka
1.206.76.x.31.1	2021-09-24	2021-09-28	5	3	Osaka
1.206.80	2021-08-15	2021-08-27	13	4	Kagoshima
1.206.86	2021-08-11	2021-08-17	7	4	Tokyo
1.206.86.1	2021-08-24	2021-09-06	14	6	Tokyo
1.206.91	2021-08-02	2021-08-16	15	4	Fukuoka
1.206.93.1|1.206.108.1	2021-08-09	2021-08-11	3	3	Kagoshima
1.206.111|1.1132.9	2021-07-24	2021-08-25	33	3	Fukuoka
1.206.x.7	2021-09-07	2021-09-12	6	5	Fukuoka
1.206.x.21	2021-08-11	2021-08-22	12	3	Fukuoka
