haplotype	first	last	duration	total	prefecture
1.35	2021-04-08	2021-04-08	1	1	Miyagi
1.35	2021-04-22	2021-04-22	1	2	Fukushima
1.35	2021-04-23	2021-04-23	1	1	Okinawa
1.35.1	2021-04-05	2021-04-05	1	1	Akita
1.35.2	2021-04-17	2021-04-17	1	1	Nara
1.35.2.x.1	2021-05-10	2021-05-13	4	5	Okinawa
1.35.3	2021-04-08	2021-04-08	1	2	Miyagi
1.35.4	2021-04-12	2021-04-12	1	1	Akita
1.35.x.1	2021-04-02	2021-04-02	1	1	Tokyo
1.35.x.1	2021-04-28	2021-04-28	1	1	Kanagawa
1.35.x.1	2021-05-02	2021-05-04	3	2	Chiba
1.35.x.2	2021-04-09	2021-04-09	1	1	Fukushima
1.36	2021-06-02	2021-06-02	1	1	Tokyo
1.37	2021-04-14	2021-04-14	1	1	Fukuoka
1.38	2021-04-22	2021-04-30	9	2	Fukuoka
1.38.1	2021-04-24	2021-04-24	1	3	Fukuoka
1.38.1.1	2021-04-23	2021-05-17	25	4	Fukuoka
1.38.1.1.1	2021-05-08	2021-05-08	1	1	Fukuoka
1.39	2021-05-20	2021-05-20	1	3	Hyogo
1.40	2021-05-12	2021-05-12	1	1	Kumamoto
1.41	2021-03-31	2021-03-31	1	1	Aichi
1.42	2021-05-28	2021-05-28	1	1	Saitama
1.42.x.1	2021-05-28	2021-05-28	1	1	Saitama
1.43	2021-07-13	2021-07-13	1	1	Osaka
1.44	2021-05-07	2021-05-07	1	1	Tokushima
1.45	2021-05-21	2021-05-21	1	1	Aichi
1.46	2021-05-17	2021-05-20	4	2	Osaka
1.46.x.1	2021-05-12	2021-05-12	1	2	Kyoto
1.47	2021-05-11	2021-05-13	3	3	Kagoshima
1.48	2021-05-03	2021-05-03	1	1	Okayama
1.49	2021-05-14	2021-05-14	1	1	Kanagawa
1.50	2021-05-13	2021-05-13	1	1	Kagoshima
1.51	2021-04-27	2021-04-27	1	1	Ehime
1.52	2021-04-10	2021-04-10	1	1	Nagasaki
1.53	2021-03-29	2021-03-29	1	1	Osaka
1.54	2021-04-19	2021-04-19	1	1	Osaka
1.55	2021-04-13	2021-04-17	5	3	Nara
1.55.1	2021-04-17	2021-04-17	1	1	Nara
1.55.x.1	2021-04-25	2021-04-25	1	1	Nara
1.55.x.1.x.1	2021-04-30	2021-04-30	1	2	Nara
1.55.x.1.x.1.1	2021-04-30	2021-04-30	1	1	Nara
1.55.x.1.x.1.x.1	2021-04-30	2021-04-30	1	1	Nara
1.56	2021-04-16	2021-04-21	6	2	Aichi
