haplotype	first	last	duration	total	prefecture
1.72.x.47.4	2020-07-13	2020-08-07	26	6	Chiba
1.72.x.47.x.4.x.1	2020-07-30	2020-08-07	9	4	Chiba
1.72.x.47.x.4.x.2	2020-08-27	2020-08-28	2	3	Kagoshima
1.76	2020-06-20	2020-08-26	68	105	Hyogo
1.76	2020-07-01	2020-08-21	52	6	Okayama
1.76	2020-07-03	2020-07-30	28	5	Nara
1.76	2020-07-08	2020-08-19	43	25	Wakayama
1.76	2020-07-14	2020-08-20	38	109	Fukuoka
1.76	2020-07-14	2020-08-13	31	25	Osaka
1.76	2020-07-17	2020-08-01	16	4	Nagasaki
1.76	2020-07-20	2020-08-22	34	12	Shiga
1.76	2020-07-22	2020-08-05	15	4	Kanagawa
1.76	2020-07-24	2020-08-27	35	7	Tochigi
1.76	2020-07-24	2020-07-28	5	3	Miyazaki
1.76	2020-07-25	2020-08-21	28	80	Kumamoto
1.76	2020-07-26	2020-08-18	24	3	Miyagi
1.76	2020-07-27	2020-08-13	18	3	Kyoto
1.76	2020-07-27	2020-07-30	4	5	Kagoshima
1.76	2020-07-30	2020-08-06	8	6	Tottori
1.76	2020-08-03	2020-08-18	16	5	Saitama
1.76	2020-08-06	2020-08-09	4	4	Toyama
1.76.11	2020-07-11	2020-07-14	4	3	Hyogo
1.76.14	2020-07-16	2020-08-07	23	11	Hyogo
1.76.14	2020-07-24	2020-08-07	15	19	Mie
1.76.14	2020-07-25	2020-08-04	11	3	Osaka
1.76.14	2020-07-27	2020-09-04	40	13	Fukuoka
1.76.14	2020-08-04	2020-08-07	4	3	Chiba
1.76.14.4	2020-07-22	2020-07-23	2	3	Hyogo
1.76.14.6	2020-09-10	2020-09-11	2	4	Hyogo
1.76.14.7	2020-08-12	2020-08-18	7	5	Mie
1.76.14.14	2020-08-03	2020-08-10	8	5	Nagasaki
1.76.14.17	2020-09-04	2020-09-05	2	3	Yamaguchi
1.76.14.x.2	2020-08-19	2020-08-19	1	5	Chiba
1.76.26.1	2020-09-15	2020-10-07	23	3	Osaka
1.76.26|1.8.1	2020-08-11	2020-09-19	40	5	Osaka
1.76.26|1.8.1	2020-08-15	2020-08-17	3	3	Wakayama
1.76.26|1.8.1	2020-08-25	2020-09-14	21	3	Hyogo
1.76.29.1	2020-08-23	2020-08-27	5	4	Nagasaki
1.76.36.2	2020-08-01	2020-08-07	7	5	Fukuoka
1.76.51.1|1.76.4.2	2020-07-21	2020-08-17	28	33	Hyogo
1.76.51.1|1.76.4.2	2020-07-21	2020-08-06	17	5	Osaka
1.76.51.1|1.76.4.2	2020-07-27	2020-08-09	14	3	Okayama
1.76.51.1|1.76.4.2	2020-07-29	2020-08-30	33	8	Hokkaido
1.76.51.1.4	2020-07-28	2020-08-05	9	4	Tottori
1.76.51.1.5	2020-08-14	2020-08-23	10	3	Hokkaido
1.76.51.1.7	2020-09-02	2020-09-08	7	6	Hyogo
1.76.51.1.15.1	2020-10-11	2020-10-12	2	3	Hyogo
1.76.51.1.15|1.76.4.2.1	2020-08-01	2020-10-15	76	31	Hyogo
1.76.51.1.15|1.76.4.2.1	2020-08-20	2020-08-22	3	6	Shiga
1.76.51.1.16	2020-07-29	2020-08-17	20	4	Fukuoka
1.76.56	2020-07-27	2020-07-30	4	3	Fukuoka
1.76.63	2020-07-20	2020-07-31	12	4	Hyogo
1.76.63.2	2020-08-02	2020-08-07	6	3	Kumamoto
1.76.63.3	2020-07-22	2020-07-22	1	3	Osaka
1.76.65	2020-07-27	2020-08-07	12	8	Shiga
1.76.77	2020-08-24	2020-09-09	17	7	Hyogo
1.76.82	2020-07-04	2020-07-21	18	3	Hyogo
1.76.95.2	2020-09-07	2020-09-12	6	4	Hyogo
1.76.99.1	2020-07-14	2020-07-15	2	3	Osaka
1.76.105.1	2020-08-03	2020-08-05	3	3	Hyogo
1.76.105.1.2	2020-08-28	2020-08-30	3	3	Hyogo
1.76.109	2020-07-17	2020-08-08	23	24	Fukuoka
1.76.109	2020-07-17	2020-07-28	12	3	Okayama
1.76.109	2020-07-26	2020-08-04	10	28	Kumamoto
1.76.109	2020-08-07	2020-08-11	5	3	Okinawa
1.76.109	2020-08-15	2020-08-19	5	3	Hyogo
1.76.109.3	2020-08-12	2020-08-15	4	14	Fukuoka
1.76.109.11	2020-07-28	2020-08-07	11	4	Kumamoto
1.76.109.14	2020-07-25	2020-08-04	11	4	Fukuoka
1.76.109.17	2020-07-29	2020-08-13	16	6	Fukuoka
1.76.109.17	2020-07-30	2020-08-01	3	3	Hiroshima
1.76.109.17	2020-08-06	2020-09-26	52	29	Yamaguchi
1.76.109.17.11	2020-08-19	2020-09-08	21	23	Yamaguchi
1.76.109.19	2020-08-08	2020-09-01	25	8	Kumamoto
1.76.109.19.2	2020-08-29	2020-08-30	2	3	Kumamoto
1.76.109.19.6	2020-08-23	2020-08-26	4	3	Kumamoto
1.76.109.30	2020-07-27	2020-08-06	11	3	Kumamoto
1.76.109.30.1.1	2020-08-17	2020-08-18	2	3	Kagoshima
1.76.109.39	2020-07-29	2020-09-03	37	37	Fukuoka
1.76.109.39.3	2020-09-02	2020-09-04	3	3	Oita
1.76.109.39.10	2020-08-20	2020-09-01	13	10	Fukuoka
1.76.109.39.11	2020-09-04	2020-09-04	1	3	Fukuoka
1.76.109.39.12.1	2020-08-26	2020-08-29	4	5	Fukuoka
1.76.109.39.13	2020-08-06	2020-08-20	15	3	Fukuoka
1.76.109.39.20	2020-08-24	2020-09-02	10	4	Hyogo
1.76.109.39.21	2020-08-11	2020-08-25	15	5	Fukuoka
1.76.109.39.21.1	2020-08-31	2020-09-10	11	3	Fukuoka
1.76.109.39.x.4	2020-08-31	2020-09-01	2	3	Ibaraki
1.76.109.39.x.8	2020-09-07	2020-09-07	1	3	Hiroshima
1.76.109.40	2020-07-27	2020-08-02	7	3	Kumamoto
1.76.109.42	2020-07-28	2020-08-07	11	3	Kumamoto
1.76.109.x.4	2020-07-29	2020-08-11	14	8	Fukuoka
1.76.111.1	2020-08-01	2020-08-16	16	5	Okinawa
1.76.120	2020-07-25	2020-08-21	28	37	Okinawa
1.76.125.2	2020-09-14	2020-09-28	15	12	Hiroshima
1.76.125.2	2020-11-05	2020-11-05	1	3	Nara
1.76.125.2	2020-11-10	2020-12-01	22	3	Saitama
1.76.125.2	2020-11-12	2020-11-19	8	5	Wakayama
1.76.125.2.4.3	2020-11-21	2020-12-14	24	3	Hyogo
1.76.125.2.x.1	2020-11-15	2020-11-27	13	15	Kyoto
1.76.125.2.x.1.x.3	2020-11-15	2020-11-27	13	3	Kyoto
1.76.126	2020-07-22	2020-08-07	17	6	Hyogo
1.76.126	2020-08-20	2020-10-07	49	8	Hokkaido
1.76.126.1	2020-10-08	2020-10-15	8	3	Hokkaido
1.76.126.2	2020-10-02	2020-12-06	66	20	Hokkaido
1.76.126.2	2020-11-04	2020-11-11	8	3	Shizuoka
1.76.126.2.5.4	2020-12-03	2020-12-15	13	5	Miyagi
1.76.126.4	2020-09-26	2020-09-30	5	6	Kanagawa
1.76.126.4.3	2020-11-01	2020-11-08	8	3	Saitama
1.76.126.4.6	2020-09-18	2020-09-28	11	3	Kanagawa
1.76.126.4.x.1	2020-10-26	2020-10-26	1	3	Tokyo
1.76.136	2020-08-19	2020-08-22	4	3	Shiga
1.76.136.1	2020-10-12	2020-10-23	12	3	Osaka
1.76.136.1.1	2020-10-15	2020-10-20	6	3	Osaka
1.76.136.1.3	2020-10-16	2020-10-26	11	10	Osaka
1.76.136.1.3.1	2020-10-26	2020-10-28	3	3	Osaka
1.76.139	2020-08-24	2020-09-03	11	4	Kagawa
