haplotype	first	last	duration	total	prefecture
1.x.42.x.86.7.x.1	2021-05-08	2021-05-25	18	21	Niigata
1.x.42.x.86.14	2021-05-17	2021-07-15	60	22	Tokyo
1.x.42.x.86.14	2021-06-17	2021-07-17	31	16	Kanagawa
1.x.42.x.86.16	2021-06-01	2021-06-18	18	15	Shizuoka
1.x.42.x.86.27	2021-07-02	2021-08-27	57	50	Tokyo
1.x.42.x.86.x.2.2	2021-06-26	2021-07-19	24	15	Fukushima
1.x.42.x.86.x.2.2	2021-06-28	2021-07-19	22	22	Miyagi
1.x.42.x.86.x.27	2021-06-14	2021-06-25	12	11	Shizuoka
1.x.42.x.86.x.29.2	2021-08-04	2021-08-23	20	12	Nagano
1.x.42.x.86.x.32.x.1	2021-07-14	2021-08-16	34	14	Toyama
1.x.42.x.94	2021-04-01	2021-05-15	45	12	Hyogo
1.x.42.x.95	2021-05-14	2021-08-12	91	22	Tokyo
1.x.42.x.95	2021-06-03	2021-07-21	49	13	Saitama
1.x.42.x.126	2021-04-01	2021-04-28	28	15	Tokyo
1.x.42.x.128.1	2021-05-08	2021-05-19	12	15	Tottori
1.x.42.x.130.1	2021-04-23	2021-06-07	46	16	Tokyo
1.x.42.x.130.1	2021-05-13	2021-06-17	36	36	Tochigi
1.x.42.x.130.1.x.4	2021-05-27	2021-06-23	28	11	Tokyo
1.x.42.x.130.1.x.4.x.3	2021-06-14	2021-07-05	22	17	Tokyo
1.x.42.x.132	2021-04-26	2021-05-26	31	13	Tokyo
1.x.42.x.141	2021-05-21	2021-06-23	34	14	Fukushima
1.x.42.x.170	2021-04-21	2021-06-03	44	23	Gifu
1.x.42.x.179	2021-04-23	2021-06-09	48	12	Aichi
1.x.42.x.197.1	2021-04-16	2021-04-28	13	13	Osaka
1.x.42.x.200	2021-04-14	2021-04-23	10	19	Fukui
1.x.42.x.228	2021-05-02	2021-05-06	5	13	Saitama
2	2021-02-27	2021-06-01	95	132	Hokkaido
2	2021-03-09	2021-05-19	72	14	Hyogo
2	2021-03-11	2021-06-18	100	14	Osaka
2	2021-03-14	2021-04-12	30	59	Mie
2	2021-04-05	2021-06-09	66	18	Kanagawa
2	2021-04-12	2021-07-09	89	191	Fukuoka
2	2021-04-14	2021-07-02	80	17	Yamaguchi
2	2021-04-15	2021-05-26	42	29	Kagoshima
2	2021-04-16	2021-05-21	36	11	Nagasaki
