haplotype	first	last	duration	total	prefecture
1.2	2021-04-14	2021-04-29	16	11	Kumamoto
1.3	2021-05-27	2021-05-27	1	2	Kanagawa
1.4	2021-04-05	2021-04-06	2	2	Tochigi
1.4.1	2021-04-22	2021-04-28	7	2	Tokyo
1.5	2021-05-10	2021-05-31	22	5	Osaka
1.6	2021-04-21	2021-04-24	4	3	Osaka
1.7	2021-04-24	2021-04-28	5	2	Yamaguchi
1.8	2021-05-11	2021-05-13	3	2	Chiba
1.9	2021-03-29	2021-03-30	2	2	Tokyo
1.10	2021-05-11	2021-05-11	1	1	Tokyo
1.10	2021-06-03	2021-06-03	1	1	Hyogo
1.10	2021-06-06	2021-06-06	1	1	Osaka
1.11	2021-05-17	2021-05-21	5	4	Aichi
1.12	2021-05-01	2021-05-01	1	1	Fukuoka
1.12	2021-05-04	2021-05-04	1	1	Gunma
1.13	2021-03-14	2021-03-23	10	9	Hyogo
1.14	2021-03-27	2021-03-29	3	2	Tokyo
1.14	2021-04-02	2021-04-16	15	7	Akita
1.14	2021-04-08	2021-04-08	1	1	Miyagi
1.14	2021-04-22	2021-04-22	1	2	Fukushima
1.14	2021-04-23	2021-04-23	1	1	Okinawa
1.14.1	2021-04-17	2021-04-17	1	1	Nara
1.14.1.x.1	2021-05-10	2021-05-13	4	5	Okinawa
1.14.2	2021-04-08	2021-04-08	1	2	Miyagi
1.14.x.1	2021-04-02	2021-04-02	1	1	Tokyo
1.14.x.1	2021-04-28	2021-04-28	1	1	Kanagawa
1.14.x.1	2021-05-02	2021-05-04	3	2	Chiba
1.15	2021-04-22	2021-04-30	9	2	Fukuoka
1.15.1	2021-04-24	2021-04-24	1	3	Fukuoka
1.15.1.1	2021-04-23	2021-05-17	25	4	Fukuoka
1.16	2021-05-20	2021-05-20	1	3	Hyogo
1.17	2021-05-17	2021-05-20	4	2	Osaka
1.17.x.1	2021-05-12	2021-05-12	1	2	Kyoto
1.18	2021-05-11	2021-05-13	3	3	Kagoshima
1.19	2021-04-13	2021-04-17	5	3	Nara
1.20	2021-04-16	2021-04-21	6	2	Aichi
1.21	2021-03-29	2021-05-06	39	6	Osaka
1.21	2021-04-09	2021-04-16	8	10	Mie
1.21	2021-04-12	2021-04-12	1	1	Shiga
1.21	2021-04-15	2021-04-15	1	1	Tokyo
1.21	2021-05-05	2021-05-05	1	1	Wakayama
1.21.1	2021-04-05	2021-04-05	1	1	Nara
1.21.1	2021-04-20	2021-04-20	1	1	Osaka
1.21.1	2021-05-02	2021-05-03	2	2	Wakayama
1.21.1.x.1	2021-05-04	2021-05-04	1	1	Hyogo
1.21.1.x.1	2021-05-06	2021-05-06	1	1	Wakayama
1.21.x.1	2021-04-16	2021-04-16	1	1	Nara
1.21.x.1	2021-04-27	2021-05-06	10	2	Tokyo
1.23.1	2021-05-11	2021-05-15	5	3	Hyogo
1.23.1	2021-05-17	2021-06-09	24	4	Kyoto
1.23.1	2021-06-11	2021-06-11	1	1	Shiga
1.23.1.1	2021-05-09	2021-05-12	4	3	Hyogo
1.24	2021-04-27	2021-04-27	1	1	Tokyo
1.24	2021-05-01	2021-05-01	1	1	Fukuoka
1.25	2021-05-20	2021-06-22	34	3	Kumamoto
1.25.1	2021-04-19	2021-05-04	16	2	Osaka
1.25.1	2021-05-05	2021-05-05	1	1	Kyoto
1.25.2	2021-07-06	2021-07-06	1	1	Osaka
1.25.2	2021-07-07	2021-07-07	1	1	Hyogo
1.25.2	2021-07-19	2021-07-19	1	1	Kyoto
1.25.2.1	2021-06-25	2021-06-25	1	1	Osaka
1.25.2.1	2021-06-27	2021-06-29	3	2	Hiroshima
1.25.2.2	2021-06-25	2021-07-29	35	7	Osaka
1.25.2.2	2021-07-07	2021-07-14	8	2	Tokyo
1.25.2.2	2021-07-16	2021-07-27	12	2	Hyogo
1.25.2.2.1	2021-07-28	2021-07-30	3	2	Fukuoka
1.25.2.2.2	2021-07-22	2021-07-29	8	3	Tokushima
1.26	2021-05-17	2021-05-18	2	2	Osaka
1.27	2021-04-12	2021-04-12	1	2	Saitama
1.27.2	2021-04-22	2021-04-22	1	2	Nagasaki
1.27.x.1	2021-07-22	2021-07-27	6	2	Chiba
1.27.x.2	2021-04-23	2021-04-23	1	1	Saga
1.28	2021-04-16	2021-04-19	4	9	Fukuoka
1.29	2021-03-29	2021-06-07	71	12	Ibaraki
1.29	2021-03-30	2021-05-01	33	4	Fukuoka
1.29	2021-03-30	2021-06-11	74	45	Tokyo
1.29	2021-04-01	2021-05-02	32	25	Nagano
1.29	2021-04-06	2021-05-08	33	7	Saitama
1.29	2021-04-07	2021-05-10	34	7	Kanagawa
1.29	2021-04-17	2021-04-18	2	2	Kumamoto
1.29	2021-04-18	2021-04-18	1	1	Osaka
1.29	2021-04-21	2021-05-01	11	2	Okayama
1.29	2021-04-22	2021-06-26	66	27	Chiba
1.29	2021-04-28	2021-06-24	58	7	Tochigi
1.29	2021-04-30	2021-05-05	6	4	Kagawa
1.29	2021-04-30	2021-04-30	1	1	Hokkaido
1.29	2021-05-01	2021-05-01	1	1	Hyogo
1.29.1	2021-04-21	2021-04-21	1	1	Nagasaki
1.29.1	2021-04-26	2021-04-26	1	1	Fukuoka
1.29.1.x.1	2021-05-12	2021-05-24	13	4	Fukuoka
1.29.2	2021-05-06	2021-05-13	8	4	Tokyo
1.29.2	2021-05-07	2021-05-07	1	1	Tochigi
1.29.3	2021-05-03	2021-05-13	11	5	Tochigi
1.29.4	2021-04-03	2021-06-09	68	31	Tokyo
1.29.4	2021-04-14	2021-05-14	31	10	Saitama
1.29.4	2021-04-19	2021-05-27	39	3	Kanagawa
1.29.4	2021-04-21	2021-05-17	27	4	Chiba
1.29.4	2021-04-21	2021-04-21	1	1	Ibaraki
1.29.4	2021-04-27	2021-04-27	1	1	Yamanashi
1.29.4	2021-04-30	2021-05-01	2	2	Okayama
1.29.4	2021-04-30	2021-04-30	1	3	Fukuoka
1.29.4	2021-05-01	2021-05-01	1	1	Hokkaido
1.29.4	2021-05-21	2021-05-24	4	3	Aichi
1.29.4.1	2021-04-09	2021-04-17	9	4	Chiba
1.29.4.2	2021-04-26	2021-04-26	1	1	Chiba
1.29.4.2	2021-05-01	2021-05-01	1	1	Hokkaido
1.29.4.2	2021-05-04	2021-05-04	1	1	Saitama
1.29.4.2	2021-05-19	2021-05-19	1	1	Tokyo
1.29.4.2.1	2021-04-28	2021-05-14	17	3	Saitama
1.29.4.2.1	2021-04-30	2021-04-30	1	2	Tokyo
1.29.4.2.1	2021-05-01	2021-05-01	1	2	Hokkaido
1.29.4.2.2	2021-05-04	2021-05-14	11	3	Tokyo
1.29.4.2.2	2021-05-10	2021-05-10	1	1	Saitama
1.29.4.2.2	2021-05-29	2021-05-29	1	1	Fukuoka
1.29.4.2.2	2021-06-16	2021-06-16	1	1	Yamagata
1.29.4.2.2.1	2021-05-21	2021-05-21	1	1	Chiba
1.29.4.2.2.1	2021-06-08	2021-06-08	1	1	Tokyo
1.29.4.3	2021-04-27	2021-05-06	10	7	Chiba
1.29.4.3	2021-04-28	2021-04-28	1	1	Tokyo
1.29.4.3	2021-04-30	2021-04-30	1	1	Fukuoka
1.29.4.3	2021-05-01	2021-05-01	1	1	Hokkaido
1.29.4.3.1	2021-04-27	2021-05-12	16	6	Chiba
1.29.4.3.2	2021-04-30	2021-04-30	1	1	Chiba
1.29.4.3.2	2021-05-04	2021-05-04	1	1	Tokyo
1.29.4.3.3	2021-05-03	2021-05-03	1	2	Chiba
1.29.4.4	2021-04-28	2021-04-28	1	1	Tokyo
1.29.4.4	2021-04-30	2021-04-30	1	1	Tokushima
1.29.4.4	2021-05-07	2021-05-07	1	1	Chiba
1.29.4.5	2021-04-22	2021-04-22	1	1	Saitama
1.29.4.5	2021-04-26	2021-04-26	1	1	Tokyo
1.29.4.6	2021-05-18	2021-05-18	1	1	Tokyo
1.29.4.6	2021-05-29	2021-06-05	8	2	Chiba
1.29.4.7	2021-05-25	2021-06-09	16	2	Tokyo
1.29.4.7.1	2021-05-17	2021-06-16	31	2	Kanagawa
1.29.4.7.1	2021-05-17	2021-07-16	61	28	Tokyo
1.29.4.7.1	2021-06-09	2021-06-09	1	1	Chiba
1.29.4.7.1	2021-06-18	2021-06-24	7	4	Saitama
1.29.4.7.1.1	2021-06-23	2021-06-29	7	2	Tokyo
1.29.4.7.1.2	2021-06-18	2021-06-28	11	3	Saitama
1.29.4.7.1.2	2021-06-26	2021-06-26	1	1	Tokyo
1.29.4.7.1.3	2021-07-08	2021-07-17	10	4	Tokyo
1.29.4.7.1.3	2021-07-12	2021-07-12	1	1	Kanagawa
1.29.4.7.1.3.1	2021-07-28	2021-07-28	1	1	Chiba
1.29.4.7.1.3.1	2021-08-07	2021-08-07	1	1	Kanagawa
1.29.4.8	2021-04-17	2021-04-17	1	1	Shizuoka
1.29.4.8	2021-04-19	2021-04-19	1	1	Kanagawa
1.29.4.9	2021-05-13	2021-05-21	9	2	Tokyo
1.29.4.10	2021-04-26	2021-04-27	2	4	Tokyo
1.29.4.10.1	2021-04-27	2021-04-28	2	2	Tokyo
1.29.4.10.1	2021-04-30	2021-04-30	1	1	Hokkaido
1.29.4.11	2021-04-30	2021-05-08	9	4	Tokyo
1.29.4.11	2021-05-04	2021-05-04	1	1	Saitama
1.29.4.12	2021-04-24	2021-05-02	9	6	Yamanashi
1.29.4.12.1	2021-05-05	2021-05-06	2	2	Yamanashi
1.29.4.13	2021-04-30	2021-05-06	7	2	Kanagawa
1.29.4.14	2021-05-26	2021-05-26	1	1	Tokyo
1.29.4.14	2021-05-29	2021-06-10	13	3	Tochigi
1.29.4.15	2021-04-23	2021-04-23	1	1	Miyagi
1.29.4.15	2021-04-30	2021-04-30	1	1	Saitama
1.29.4.15	2021-05-01	2021-05-01	1	1	Hokkaido
1.29.4.16	2021-05-31	2021-05-31	1	1	Saitama
1.29.4.16.1	2021-06-07	2021-06-14	8	4	Ibaraki
1.29.4.17	2021-04-16	2021-04-16	1	1	Gunma
1.29.4.17	2021-04-24	2021-04-24	1	1	Fukuoka
1.29.4.17	2021-04-27	2021-04-27	1	1	Kanagawa
1.29.4.17	2021-04-28	2021-05-17	20	11	Tokyo
1.29.4.17	2021-04-30	2021-04-30	1	1	Miyazaki
1.29.4.17	2021-05-01	2021-05-01	1	1	Hyogo
1.29.4.17.1	2021-04-23	2021-04-23	1	1	Hyogo
1.29.4.17.1	2021-04-29	2021-04-29	1	1	Fukuoka
1.29.4.17.1	2021-04-30	2021-05-20	21	4	Saitama
1.29.4.17.1	2021-05-04	2021-06-01	29	11	Tokyo
1.29.4.17.1	2021-05-04	2021-05-28	25	4	Kanagawa
1.29.4.17.1	2021-05-06	2021-05-06	1	1	Ibaraki
1.29.4.17.1	2021-05-09	2021-05-09	1	1	Tokushima
1.29.4.17.1	2021-05-10	2021-06-01	23	2	Chiba
1.29.4.17.1	2021-05-14	2021-05-14	1	1	Kagawa
1.29.4.17.1.1	2021-05-28	2021-06-02	6	2	Tochigi
1.29.4.17.1.2	2021-05-11	2021-05-11	1	1	Tokyo
1.29.4.17.1.2	2021-05-21	2021-05-21	1	1	Tochigi
1.29.4.17.1.3	2021-06-04	2021-06-08	5	5	Yamanashi
1.29.4.17.1.3.1	2021-06-04	2021-06-05	2	2	Yamanashi
1.29.4.17.1.4	2021-05-13	2021-05-13	1	1	Osaka
1.29.4.17.1.4	2021-05-31	2021-05-31	1	1	Tokyo
1.29.4.17.1.5	2021-05-24	2021-05-24	1	1	Chiba
1.29.4.17.1.5	2021-05-24	2021-05-24	1	1	Tokyo
1.29.4.17.1.6	2021-05-19	2021-05-20	2	2	Fukushima
1.29.4.17.1.x.1	2021-05-20	2021-05-20	1	1	Gunma
1.29.4.17.1.x.1	2021-06-02	2021-06-02	1	1	Tokyo
1.29.4.17.1.x.2	2021-05-03	2021-05-03	1	1	Tokyo
1.29.4.17.x.1	2021-05-06	2021-05-06	1	1	Tokyo
1.29.4.17.x.1	2021-05-17	2021-05-17	1	1	Shizuoka
1.29.4.18	2021-04-16	2021-04-29	14	2	Niigata
1.29.4.x.1	2021-04-26	2021-04-27	2	2	Chiba
1.29.4.x.2	2021-04-21	2021-04-24	4	3	Tokyo
1.29.4.x.2.1	2021-04-22	2021-04-22	1	1	Tokyo
1.29.4.x.2.1	2021-04-26	2021-04-26	1	1	Shizuoka
1.29.4.x.3	2021-06-24	2021-06-26	3	2	Kanagawa
1.29.4.x.4	2021-05-01	2021-05-06	6	2	Tokyo
1.29.4.x.5	2021-04-30	2021-04-30	1	1	Fukuoka
1.29.4.x.5	2021-05-02	2021-05-10	9	2	Gunma
1.29.4.x.5.1	2021-05-04	2021-05-04	1	1	Gunma
1.29.4.x.5.1	2021-05-08	2021-05-08	1	1	Okinawa
1.29.4.x.5.2	2021-04-29	2021-04-29	1	1	Hokkaido
1.29.4.x.5.2	2021-05-10	2021-05-10	1	1	Tokyo
1.29.4.x.5.3	2021-05-02	2021-05-10	9	2	Tokyo
1.29.4.x.6	2021-04-23	2021-06-01	40	2	Saitama
1.29.4.x.6	2021-04-24	2021-05-17	24	6	Tokyo
1.29.4.x.6	2021-05-01	2021-05-01	1	1	Shiga
1.29.4.x.6	2021-05-13	2021-05-13	1	1	Kanagawa
1.29.4.x.6	2021-05-14	2021-05-14	1	1	Osaka
1.29.4.x.6.1	2021-05-05	2021-05-07	3	2	Chiba
1.29.4.x.6.1	2021-05-08	2021-05-08	1	1	Tokyo
1.29.4.x.6.2	2021-05-07	2021-05-12	6	3	Tokyo
1.29.4.x.6.2	2021-05-13	2021-05-13	1	1	Kanagawa
1.29.4.x.6.2.x.1	2021-05-31	2021-05-31	1	1	Kanagawa
1.29.4.x.6.2.x.1	2021-06-14	2021-06-16	3	3	Tokyo
1.29.4.x.6.2.x.2	2021-05-24	2021-06-01	9	2	Tokyo
1.29.4.x.6.x.1	2021-05-02	2021-05-16	15	4	Kanagawa
1.29.4.x.7	2021-05-07	2021-05-13	7	2	Tokyo
1.29.6	2021-05-06	2021-05-06	1	2	Tokyo
1.29.7	2021-05-31	2021-05-31	1	1	Tokyo
1.29.7	2021-06-07	2021-06-07	1	1	Kyoto
1.29.7.1	2021-05-29	2021-06-02	5	2	Tokyo
1.29.8	2021-04-28	2021-05-28	31	9	Tokyo
1.29.8	2021-05-03	2021-05-03	1	1	Chiba
1.29.9	2021-04-27	2021-05-03	7	3	Kanagawa
1.29.10	2021-04-22	2021-04-27	6	3	Aichi
1.29.10	2021-05-07	2021-05-07	1	1	Gifu
1.29.11	2021-05-13	2021-05-19	7	3	Aichi
1.29.11	2021-05-24	2021-05-24	1	1	Niigata
1.29.11.1	2021-06-09	2021-06-11	3	3	Tokyo
1.29.11.1	2021-06-26	2021-06-26	1	1	Saitama
1.29.11.1	2021-06-28	2021-06-28	1	1	Aichi
1.29.11.1	2021-06-30	2021-06-30	1	1	Ibaraki
1.29.11.1	2021-07-03	2021-07-24	22	7	Chiba
1.29.11.2	2021-06-04	2021-06-09	6	2	Tokyo
1.29.11.x.1	2021-05-14	2021-06-09	27	3	Tokyo
1.29.11.x.1.1	2021-06-01	2021-06-01	1	2	Aomori
1.29.12	2021-04-15	2021-04-29	15	5	Nagano
1.29.13	2021-04-03	2021-04-03	1	1	Kanagawa
1.29.13	2021-04-05	2021-04-05	1	1	Tokyo
1.29.14	2021-04-27	2021-04-27	1	1	Saitama
1.29.14	2021-05-10	2021-05-10	1	1	Tokyo
1.29.15	2021-06-18	2021-07-01	14	10	Chiba
1.29.15.1	2021-06-28	2021-06-28	1	1	Chiba
1.29.16	2021-04-07	2021-04-12	6	2	Nagano
1.29.17	2021-05-08	2021-05-12	5	6	Tokyo
1.29.18	2021-04-29	2021-04-29	1	3	Tochigi
1.29.19	2021-05-05	2021-05-18	14	2	Chiba
1.29.20	2021-05-13	2021-05-28	16	2	Tokyo
1.29.20	2021-06-01	2021-06-05	5	2	Saitama
1.29.20.1	2021-06-08	2021-06-18	11	5	Tokyo
1.29.x.1	2021-04-22	2021-04-22	1	1	Saitama
1.29.x.1	2021-04-22	2021-05-06	15	3	Tokyo
1.29.x.1	2021-04-23	2021-04-23	1	1	Aichi
1.29.x.1.1	2021-05-02	2021-05-11	10	4	Tokyo
1.29.x.1.2	2021-04-27	2021-04-27	1	1	Saitama
1.29.x.1.2	2021-04-28	2021-04-28	1	1	Tokyo
1.29.x.1.x.1	2021-04-23	2021-05-31	39	11	Tokyo
1.29.x.1.x.1	2021-04-26	2021-04-26	1	1	Saitama
1.29.x.1.x.1	2021-04-27	2021-05-08	12	2	Kanagawa
1.29.x.1.x.1	2021-05-18	2021-05-18	1	2	Chiba
1.29.x.1.x.1.1	2021-05-17	2021-08-12	88	39	Tokyo
1.29.x.1.x.1.1	2021-06-05	2021-07-06	32	14	Chiba
1.29.x.1.x.1.1	2021-06-15	2021-07-09	25	4	Ibaraki
1.29.x.1.x.1.1	2021-06-22	2021-07-19	28	9	Saitama
1.29.x.1.x.1.1	2021-06-22	2021-07-26	35	12	Kanagawa
1.29.x.1.x.1.1	2021-06-28	2021-06-28	1	1	Yamaguchi
1.29.x.1.x.1.1	2021-07-06	2021-07-06	1	1	Aichi
1.29.x.1.x.1.1	2021-07-13	2021-07-13	1	2	Okinawa
1.29.x.1.x.1.1	2021-07-14	2021-07-14	1	1	Osaka
1.29.x.1.x.1.1	2021-07-15	2021-07-15	1	2	Kumamoto
1.29.x.1.x.1.1	2021-07-23	2021-08-01	10	2	Shizuoka
1.29.x.1.x.1.1	2021-07-27	2021-07-27	1	1	Hyogo
1.29.x.1.x.1.1.x.1	2021-07-13	2021-07-13	1	1	Saitama
1.29.x.1.x.1.1.x.1	2021-07-27	2021-07-27	1	1	Tokyo
1.29.x.1.x.1.1.x.1	2021-07-30	2021-07-30	1	2	Chiba
1.29.x.1.x.1.1.x.1	2021-08-26	2021-08-26	1	1	Osaka
1.29.x.1.x.1.1.x.1.x.1	2021-07-22	2021-07-22	1	1	Chiba
1.29.x.1.x.1.1.x.1.x.1	2021-07-22	2021-07-22	1	1	Saitama
1.29.x.1.x.1.1.x.2	2021-07-15	2021-07-26	12	6	Saitama
1.29.x.1.x.1.2	2021-05-15	2021-06-10	27	7	Tokyo
1.29.x.1.x.1.2	2021-05-17	2021-05-21	5	2	Saitama
1.29.x.1.x.1.2	2021-05-21	2021-05-21	1	1	Ibaraki
1.29.x.1.x.1.x.1	2021-07-14	2021-07-20	7	2	Tokyo
1.29.x.1.x.1.x.1	2021-07-22	2021-07-22	1	1	Kanagawa
1.29.x.1.x.1.x.2	2021-06-15	2021-06-23	9	4	Tokyo
1.29.x.1.x.1.x.3	2021-07-09	2021-07-09	1	2	Tokyo
1.29.x.1.x.1.x.3	2021-07-19	2021-07-19	1	1	Kanagawa
1.29.x.1.x.1.x.4	2021-07-16	2021-08-06	22	5	Saitama
1.29.x.1.x.1.x.4	2021-07-21	2021-07-21	1	1	Tokyo
1.29.x.1.x.1.x.4	2021-08-02	2021-08-14	13	3	Ibaraki
1.29.x.1.x.1.x.4.x.1	2021-08-08	2021-08-11	4	2	Fukuoka
1.29.x.1.x.1.x.4.x.2	2021-08-21	2021-09-14	25	4	Aichi
1.29.x.1.x.1.x.4.x.3	2021-08-12	2021-08-12	1	2	Tochigi
1.29.x.1.x.1.x.5	2021-07-08	2021-07-09	2	2	Tokyo
1.29.x.1.x.1.x.6	2021-07-15	2021-07-28	14	5	Akita
1.29.x.2	2021-04-12	2021-04-12	1	1	Tokyo
1.29.x.2	2021-04-29	2021-04-29	1	1	Kagawa
1.29.x.3	2021-05-08	2021-05-12	5	2	Nagano
1.29.x.4	2021-05-15	2021-07-05	52	3	Tokyo
1.29.x.4.1	2021-07-12	2021-07-12	1	1	Aomori
1.29.x.4.1	2021-07-14	2021-07-24	11	2	Tokyo
1.29.x.4.x.1	2021-06-12	2021-06-14	3	2	Tokyo
1.29.x.4.x.2	2021-06-23	2021-06-26	4	2	Tokyo
1.29.x.4.x.2	2021-06-28	2021-06-28	1	1	Kanagawa
1.29.x.5	2021-06-05	2021-06-21	17	5	Tokyo
1.29.x.6	2021-05-21	2021-06-09	20	16	Yamanashi
1.29.x.6.1	2021-05-26	2021-06-11	17	7	Yamanashi
1.29.x.6.1	2021-06-05	2021-07-06	32	10	Nagano
1.29.x.6.1	2021-06-11	2021-06-11	1	1	Shizuoka
1.29.x.6.1	2021-06-14	2021-06-15	2	3	Tochigi
1.29.x.6.1.x.1	2021-06-25	2021-06-25	1	1	Nagano
1.29.x.6.1.x.1	2021-06-28	2021-06-30	3	2	Hiroshima
1.29.x.6.2	2021-05-29	2021-06-20	23	6	Yamanashi
1.29.x.6.2.x.1	2021-06-20	2021-06-20	1	2	Yamanashi
1.29.x.6.x.1	2021-06-06	2021-07-01	26	13	Yamanashi
1.29.x.6.x.1.x.1	2021-06-16	2021-07-06	21	5	Yamanashi
1.29.x.7	2021-05-13	2021-05-13	1	2	Saitama
1.29.x.7.1	2021-05-10	2021-05-10	1	1	Saitama
1.29.x.7.1	2021-05-14	2021-05-14	1	1	Tokyo
1.29.x.7.1	2021-05-27	2021-05-27	1	1	Chiba
1.29.x.8	2021-06-12	2021-06-17	6	2	Ibaraki
1.29.x.8.1	2021-06-26	2021-07-16	21	6	Ibaraki
1.29.x.8.1.x.1	2021-07-16	2021-07-19	4	2	Ibaraki
1.29.x.8.x.1	2021-07-19	2021-07-29	11	4	Ibaraki
1.29.x.8.x.1.1	2021-07-29	2021-08-04	7	2	Ibaraki
1.29.x.9	2021-04-26	2021-04-26	1	1	Fukuoka
1.29.x.9	2021-04-30	2021-04-30	1	1	Ibaraki
1.29.x.9	2021-05-12	2021-05-12	1	1	Tokyo
1.29.x.9.x.1	2021-05-01	2021-05-14	14	4	Tokyo
1.29.x.10	2021-05-08	2021-05-12	5	10	Tokyo
1.29.x.10.1	2021-05-31	2021-05-31	1	1	Tokyo
1.29.x.11	2021-04-21	2021-04-21	1	2	Yamanashi
1.30	2021-05-05	2021-05-09	5	2	Okayama
1.31	2021-05-24	2021-05-25	2	2	Oita
1.31.1	2021-05-25	2021-06-08	15	2	Oita
1.32	2021-04-08	2021-05-11	34	3	Tokyo
1.32	2021-05-04	2021-05-04	1	1	Chiba
1.32	2021-05-08	2021-05-08	1	1	Fukuoka
1.32.1	2021-05-05	2021-05-19	15	2	Osaka
1.32.x.1	2021-05-17	2021-05-17	1	1	Tokyo
1.32.x.1	2021-05-19	2021-05-19	1	1	Chiba
1.33	2021-04-05	2021-04-05	1	1	Wakayama
1.33	2021-04-06	2021-05-20	45	13	Hiroshima
1.33	2021-04-06	2021-06-28	84	36	Mie
1.33	2021-04-06	2021-06-07	63	23	Osaka
1.33	2021-04-11	2021-06-10	61	12	Kyoto
1.33	2021-04-12	2021-06-11	61	2	Kagawa
1.33	2021-04-13	2021-06-24	73	24	Gifu
1.33	2021-04-14	2021-06-23	71	94	Aichi
1.33	2021-04-15	2021-06-22	69	9	Nagano
1.33	2021-04-15	2021-06-19	66	6	Shizuoka
1.33	2021-04-16	2021-06-04	50	18	Shiga
1.33	2021-04-17	2021-04-17	1	1	Ishikawa
1.33	2021-04-19	2021-07-07	80	10	Tokyo
1.33	2021-04-19	2021-05-24	36	7	Hyogo
1.33	2021-04-19	2021-04-21	3	3	Fukui
1.33	2021-04-22	2021-04-22	1	1	Okayama
1.33	2021-04-24	2021-04-24	1	1	Kagoshima
1.33	2021-04-26	2021-04-26	1	1	Kumamoto
1.33	2021-04-26	2021-05-27	32	10	Fukushima
1.33	2021-04-26	2021-04-26	1	1	Hokkaido
1.33	2021-04-26	2021-05-11	16	2	Nara
1.33	2021-05-12	2021-05-14	3	3	Kanagawa
1.33	2021-05-14	2021-05-14	1	3	Miyagi
1.33	2021-05-14	2021-05-14	1	1	Gunma
1.33	2021-05-21	2021-06-05	16	5	Ibaraki
1.33	2021-06-02	2021-06-02	1	1	Saitama
1.33	2021-06-04	2021-06-04	1	1	Yamaguchi
1.33.1	2021-06-04	2021-06-05	2	3	Aichi
1.33.2	2021-04-26	2021-05-02	7	4	Mie
1.33.3	2021-06-10	2021-06-12	3	2	Osaka
1.33.3	2021-06-14	2021-06-14	1	1	Hyogo
1.33.4	2021-04-18	2021-05-20	33	13	Nagano
1.33.5	2021-06-07	2021-06-07	1	2	Kyoto
1.33.6	2021-05-03	2021-06-08	37	11	Hyogo
1.33.6	2021-05-11	2021-05-24	14	14	Shimane
1.33.6	2021-05-13	2021-05-31	19	4	Kyoto
1.33.6	2021-05-16	2021-05-25	10	3	Kagawa
1.33.6	2021-05-27	2021-05-27	1	1	Kochi
1.33.6	2021-05-31	2021-05-31	1	1	Shizuoka
1.33.6.1	2021-05-12	2021-05-31	20	4	Hyogo
1.33.6.1.1	2021-05-27	2021-05-29	3	2	Hyogo
1.33.6.1.2	2021-06-14	2021-06-17	4	2	Hyogo
1.33.6.2	2021-05-08	2021-05-11	4	2	Tokyo
1.33.6.x.1	2021-05-25	2021-06-08	15	6	Hyogo
1.33.6.x.2	2021-05-13	2021-05-17	5	8	Shimane
1.33.7	2021-05-11	2021-05-13	3	4	Mie
1.33.8	2021-04-22	2021-05-13	22	3	Osaka
1.33.8	2021-05-03	2021-05-03	1	1	Tokyo
1.33.8	2021-05-05	2021-05-05	1	1	Kyoto
1.33.8	2021-05-17	2021-05-17	1	1	Ibaraki
1.33.8.1	2021-05-03	2021-05-03	1	2	Osaka
