haplotype	first	last	duration	total	prefecture
1.31.5.1.1	2021-09-06	2021-09-21	16	22	Hyogo
1.31.6	2021-07-29	2021-08-27	30	14	Tokyo
1.34	2021-07-19	2021-08-04	17	11	Saitama
1.34	2021-07-20	2021-08-14	26	13	Gunma
1.34.1	2021-08-02	2021-08-20	19	19	Gunma
1.34.2.2	2021-07-28	2021-08-25	29	12	Saitama
1.35	2021-07-28	2021-09-04	39	17	Okinawa
1.35.2	2021-07-31	2021-08-31	32	13	Okinawa
1.35.2.2	2021-08-17	2021-10-02	47	18	Hyogo
1.35.3	2021-08-01	2021-08-27	27	23	Okinawa
1.35.3	2021-08-14	2021-10-01	49	20	Osaka
1.35.4	2021-07-27	2021-09-08	44	16	Okinawa
1.35.4.1	2021-08-06	2021-10-18	74	15	Osaka
1.35.6.1	2021-08-12	2021-09-03	23	21	Kagoshima
1.35.6.1.1	2021-08-29	2021-09-08	11	28	Kagoshima
1.40	2021-07-20	2021-08-27	39	19	Tokyo
1.42.1	2021-07-18	2021-09-04	49	76	Tokyo
1.42.1	2021-07-20	2021-08-31	43	16	Chiba
1.42.1	2021-07-26	2021-08-21	27	21	Osaka
1.42.1.4	2021-08-03	2021-08-25	23	20	Kagawa
1.46	2021-07-28	2021-09-04	39	18	Hyogo
1.52	2021-07-27	2021-08-20	25	21	Nagasaki
1.52	2021-08-01	2021-09-16	47	44	Mie
1.52.6	2021-08-10	2021-09-06	28	21	Mie
1.52.6.4	2021-09-03	2021-10-02	30	15	Hyogo
1.59	2021-07-21	2021-08-28	39	58	Tokyo
1.59.3	2021-07-28	2021-09-06	41	17	Tokyo
1.62	2021-06-01	2021-08-23	84	12	Kanagawa
1.62	2021-06-26	2021-09-01	68	54	Tokyo
1.62	2021-07-13	2021-08-31	50	16	Saitama
1.64.2.1	2021-07-22	2021-08-27	37	12	Tokyo
1.66	2021-08-06	2021-09-13	39	13	Osaka
1.71	2021-08-08	2021-09-06	30	17	Tokyo
1.71	2021-08-20	2021-09-16	28	11	Kanagawa
1.89	2021-07-20	2021-08-28	40	12	Tokyo
1.89.6.1	2021-07-29	2021-08-28	31	64	Okayama
1.89.6.1.1	2021-08-11	2021-09-04	25	39	Okayama
1.89.6.1.1.1	2021-08-12	2021-09-02	22	11	Okayama
1.96	2021-08-12	2021-09-10	30	48	Okayama
1.98	2021-07-18	2021-09-15	60	28	Tokyo
1.98.2	2021-07-29	2021-09-06	40	12	Kanagawa
1.104.1|1.115.2	2021-07-15	2021-09-08	56	192	Osaka
1.104.1|1.115.2	2021-07-19	2021-09-09	53	70	Hyogo
1.104.1.10	2021-07-21	2021-08-31	42	32	Hyogo
1.104.1.10	2021-07-26	2021-09-24	61	25	Osaka
1.104.1.10.2	2021-08-14	2021-09-13	31	13	Hyogo
1.104.1.29	2021-08-05	2021-08-16	12	13	Hyogo
1.104.1.43.1.1	2021-08-04	2021-08-20	17	15	Hyogo
1.104.7|1.314.1	2021-07-31	2021-08-11	12	13	Hiroshima
1.115	2021-06-13	2021-09-03	83	100	Tokyo
1.115	2021-06-22	2021-09-08	79	18	Kanagawa
1.115	2021-07-14	2021-08-27	45	13	Chiba
1.115	2021-07-15	2021-08-27	44	12	Osaka
1.115.7	2021-08-07	2021-09-02	27	22	Okinawa
1.115.8	2021-07-12	2021-09-11	62	56	Tokyo
1.115.8	2021-07-29	2021-09-11	45	14	Saitama
1.115.8	2021-07-29	2021-08-31	34	26	Kanagawa
1.115.8.1	2021-07-15	2021-09-03	51	82	Tokyo
1.115.8.1	2021-07-20	2021-08-26	38	16	Saitama
1.115.8.1	2021-08-05	2021-09-06	33	20	Kanagawa
1.115.8.1	2021-08-17	2021-08-28	12	11	Ibaraki
1.115.8.1.4	2021-08-07	2021-08-16	10	31	Hokkaido
1.115.8.3|b.47.1	2021-07-17	2021-08-30	45	69	Ishikawa
1.115.8.3|b.47.1	2021-07-19	2021-09-07	51	12	Mie
1.115.8.3|b.47.1	2021-07-22	2021-08-27	37	13	Tokyo
1.115.8.3|b.47.1	2021-07-25	2021-09-15	53	15	Fukui
1.115.8.3|b.47.1	2021-07-26	2021-09-25	62	39	Osaka
1.115.8.3|b.47.1	2021-08-03	2021-09-29	58	16	Hyogo
1.115.8.3.2	2021-07-24	2021-08-19	27	15	Toyama
1.115.8.5	2021-07-20	2021-09-14	57	50	Okayama
1.115.8.5	2021-07-26	2021-08-23	29	13	Hiroshima
1.115.8.5.2	2021-08-10	2021-08-26	17	11	Okayama
1.115.8.5.2.1	2021-09-19	2021-10-28	40	16	Ehime
1.115.8.5.3	2021-08-11	2021-09-10	31	39	Okayama
1.115.8.5.3	2021-08-12	2021-09-06	26	20	Fukuoka
1.115.8.5.3.7	2021-08-29	2021-09-09	12	13	Fukuoka
1.115.8.5.5	2021-08-11	2021-09-10	31	31	Okayama
1.115.8.5.10	2021-08-12	2021-08-29	18	15	Hiroshima
1.115.13	2021-07-07	2021-08-25	50	20	Tokyo
1.115.13	2021-07-20	2021-07-30	11	11	Ibaraki
1.116	2021-08-20	2021-09-04	16	13	Tochigi
1.125	2021-08-04	2021-09-01	29	13	Tokyo
1.140	2021-08-14	2021-09-01	19	11	Tochigi
1.154	2021-07-18	2021-08-20	34	11	Tokyo
1.154.1|1.331.1	2021-07-26	2021-08-21	27	22	Tokyo
1.154.1|1.331.1	2021-07-29	2021-08-30	33	22	Saitama
1.158.1	2021-07-27	2021-09-08	44	25	Gifu
1.158.1	2021-08-02	2021-09-21	51	111	Aichi
1.158.1	2021-08-03	2021-09-07	36	57	Shizuoka
1.158.1	2021-08-10	2021-09-14	36	72	Mie
1.158.1	2021-08-15	2021-09-10	27	20	Osaka
1.158.1	2021-08-18	2021-09-10	24	23	Fukuoka
1.158.1	2021-08-19	2021-09-05	18	11	Shiga
1.158.1	2021-08-26	2021-09-21	27	13	Yamaguchi
1.158.1.2	2021-08-06	2021-09-16	42	30	Aichi
1.158.1.5	2021-08-11	2021-09-04	25	28	Aichi
1.158.1.5.1	2021-08-14	2021-09-06	24	29	Aichi
1.158.1.5.1	2021-08-18	2021-09-03	17	14	Shizuoka
1.158.1.16	2021-08-13	2021-09-14	33	27	Aichi
1.158.1.17	2021-09-02	2021-10-01	30	24	Hyogo
1.158.1.31	2021-08-11	2021-09-08	29	14	Aichi
1.158.1.41	2021-07-30	2021-09-01	34	17	Yamagata
1.165.1	2021-08-25	2021-09-16	23	30	Hyogo
1.165.1.1	2021-08-28	2021-09-11	15	20	Hyogo
1.165.1.3	2021-08-26	2021-09-08	14	19	Hyogo
1.172.1.1|b.31.1	2021-07-05	2021-08-30	57	71	Tokyo
1.172.1.1|b.31.1	2021-07-09	2021-09-02	56	85	Shizuoka
1.172.1.1|b.31.1	2021-07-23	2021-09-11	51	24	Osaka
1.172.1.1|b.31.1	2021-08-05	2021-09-11	38	26	Kumamoto
1.172.1.1|b.31.1	2021-08-06	2021-09-04	30	14	Shiga
1.172.1.1|b.31.1	2021-08-08	2021-09-03	27	12	Fukuoka
1.172.1.1|b.31.1	2021-08-13	2021-08-31	19	12	Toyama
1.172.1.1.4	2021-07-27	2021-09-13	49	61	Tokyo
1.172.1.1.4	2021-08-06	2021-08-31	26	11	Kanagawa
1.172.1.1.5	2021-08-17	2021-09-16	31	13	Kanagawa
1.172.1.1.6	2021-07-28	2021-08-26	30	11	Okinawa
1.172.1.1.7	2021-08-19	2021-09-02	15	22	Okayama
1.172.1.1.19	2021-07-29	2021-08-31	34	11	Tokyo
1.172.1|1.369.1	2021-06-04	2021-09-08	97	228	Kanagawa
1.172.1|1.369.1	2021-06-09	2021-09-15	99	840	Tokyo
1.172.1|1.369.1	2021-06-09	2021-09-04	88	185	Chiba
1.172.1|1.369.1	2021-06-15	2021-09-07	85	39	Ibaraki
1.172.1|1.369.1	2021-06-19	2021-09-17	91	221	Osaka
1.172.1|1.369.1	2021-06-21	2021-08-23	64	30	Tochigi
1.172.1|1.369.1	2021-06-21	2021-09-17	89	161	Saitama
1.172.1|1.369.1	2021-06-24	2021-09-04	73	30	Hokkaido
1.172.1|1.369.1	2021-06-27	2021-08-23	58	15	Hiroshima
1.172.1|1.369.1	2021-07-01	2021-09-14	76	135	Hyogo
1.172.1|1.369.1	2021-07-01	2021-08-27	58	22	Gunma
1.172.1|1.369.1	2021-07-02	2021-09-08	69	70	Shizuoka
1.172.1|1.369.1	2021-07-02	2021-09-01	62	17	Nagano
1.172.1|1.369.1	2021-07-12	2021-09-21	72	89	Miyagi
1.172.1|1.369.1	2021-07-12	2021-08-31	51	12	Kyoto
1.172.1|1.369.1	2021-07-15	2021-08-24	41	11	Fukushima
1.172.1|1.369.1	2021-07-16	2021-09-13	60	11	Mie
1.172.1|1.369.1	2021-07-17	2021-08-23	38	25	Okinawa
1.172.1|1.369.1	2021-07-19	2021-08-24	37	18	Aichi
1.172.1|1.369.1	2021-07-21	2021-08-29	40	21	Fukuoka
1.172.1|1.369.1	2021-07-26	2021-08-25	31	14	Wakayama
1.172.1|1.369.1	2021-07-29	2021-08-19	22	11	Yamaguchi
1.172.1|1.369.1	2021-08-03	2021-09-10	39	14	Nagasaki
1.172.1.2	2021-07-29	2021-09-06	40	20	Tokyo
1.172.1.2.2	2021-08-13	2021-09-29	48	11	Kanagawa
1.172.1.3	2021-08-09	2021-09-08	31	32	Hyogo
1.172.1.3.1.1	2021-08-19	2021-09-08	21	22	Aichi
1.172.1.3.3	2021-07-13	2021-08-27	46	33	Tokyo
1.172.1.3.3.1	2021-07-18	2021-08-18	32	36	Tokyo
1.172.1.4	2021-06-20	2021-09-16	89	112	Okinawa
1.172.1.4	2021-07-07	2021-09-02	58	20	Hokkaido
1.172.1.4	2021-07-13	2021-09-18	68	20	Osaka
1.172.1.4.2	2021-07-19	2021-10-02	76	47	Tokyo
1.172.1.4.5	2021-08-04	2021-08-16	13	13	Okinawa
1.172.1.4.7	2021-08-06	2021-08-21	16	11	Miyagi
1.172.1.4.8	2021-07-12	2021-08-06	26	15	Okinawa
1.172.1.4.8	2021-07-22	2021-09-16	57	33	Osaka
1.172.1.4.8	2021-07-28	2021-09-16	51	11	Hyogo
1.172.1.4.8	2021-07-29	2021-08-26	29	19	Hokkaido
1.172.1.5	2021-07-17	2021-09-17	63	51	Tokyo
1.172.1.5	2021-08-17	2021-08-23	7	14	Shimane
1.172.1.5.4.2.1	2021-08-10	2021-08-25	16	17	Hokkaido
1.172.1.7	2021-07-22	2021-08-25	35	22	Tokyo
1.172.1.9	2021-08-04	2021-09-13	41	57	Shizuoka
1.172.1.10	2021-07-20	2021-10-18	91	52	Saitama
1.172.1.10	2021-07-21	2021-09-13	55	72	Tokyo
1.172.1.10	2021-07-28	2021-09-11	46	21	Kanagawa
1.172.1.10	2021-07-31	2021-08-26	27	16	Osaka
1.172.1.10.2	2021-08-11	2021-09-13	34	35	Osaka
1.172.1.10.2	2021-08-16	2021-09-03	19	11	Hyogo
1.172.1.10.2.6	2021-08-24	2021-09-18	26	16	Osaka
1.172.1.13	2021-07-10	2021-08-31	53	23	Kanagawa
1.172.1.13	2021-07-11	2021-08-24	45	37	Tokyo
1.172.1.13	2021-07-19	2021-08-30	43	35	Saitama
1.172.1.13.6	2021-08-11	2021-08-30	20	11	Kanagawa
1.172.1.13.9	2021-07-26	2021-08-16	22	21	Ibaraki
1.172.1.13.9.2	2021-07-25	2021-09-13	51	17	Tokyo
1.172.1.13.10.1	2021-08-23	2021-10-13	52	17	Tokyo
1.172.1.13.10.1	2021-08-30	2021-10-19	51	13	Saitama
1.172.1.16	2021-07-11	2021-09-04	56	61	Tokyo
1.172.1.16	2021-07-20	2021-08-29	41	12	Saitama
1.172.1.16	2021-07-26	2021-09-28	65	84	Osaka
1.172.1.16	2021-07-30	2021-09-17	50	24	Hyogo
1.172.1.16	2021-08-03	2021-09-11	40	17	Fukuoka
1.172.1.16.6	2021-08-12	2021-09-12	32	17	Osaka
1.172.1.16.8	2021-08-16	2021-09-09	25	23	Fukuoka
1.172.1.16.9	2021-07-29	2021-09-21	55	13	Tokyo
