haplotype	first	last	duration	total	prefecture
1.240.2.111	2021-08-27	2021-09-23	28	10	Hyogo
1.240.2.143	2021-09-02	2021-10-01	30	21	Hyogo
1.240.2.152	2021-08-11	2021-09-04	25	28	Aichi
1.240.2.152.3	2021-09-22	2021-10-17	26	10	Nagano
1.240.2.152.18	2021-08-14	2021-09-06	24	29	Aichi
1.240.2.152.18	2021-08-18	2021-09-03	17	14	Shizuoka
1.240.2.166	2021-08-06	2021-09-16	42	30	Aichi
1.240.x.2.x.1	2021-08-16	2021-09-07	23	25	Osaka
1.241.4.1	2021-07-22	2021-08-27	37	12	Tokyo
1.260.1.x.1	2021-07-31	2021-09-01	33	12	Tokyo
1.262	2021-07-20	2021-08-28	40	12	Tokyo
1.262.5.1	2021-07-29	2021-08-28	31	64	Okayama
1.262.5.1.13	2021-08-11	2021-09-04	25	39	Okayama
1.262.5.1.13.3	2021-08-12	2021-09-02	22	11	Okayama
1.267	2021-07-18	2021-09-15	60	28	Tokyo
1.267	2021-07-28	2021-08-19	23	10	Kanagawa
1.267	2021-08-06	2021-08-25	20	10	Saitama
1.267.6|1.235.1	2021-07-29	2021-09-06	40	12	Kanagawa
1.283	2021-07-23	2021-08-16	25	12	Hyogo
1.283	2021-07-30	2021-08-30	32	17	Osaka
1.322	2021-07-18	2021-08-20	34	11	Tokyo
1.322.5|1.486.2	2021-07-26	2021-08-21	27	22	Tokyo
1.322.5|1.486.2	2021-07-29	2021-08-30	33	22	Saitama
1.325.1|1.500.12	2021-07-30	2021-08-07	9	10	Mie
1.332	2021-07-28	2021-08-25	29	46	Okinawa
1.332	2021-08-05	2021-09-07	34	12	Osaka
1.332	2021-08-10	2021-10-06	58	14	Hyogo
1.332	2021-08-16	2021-09-06	22	12	Gunma
1.350	2021-07-20	2021-08-24	36	10	Kanagawa
1.350	2021-07-21	2021-08-20	31	10	Tokyo
1.350.15	2021-07-18	2021-09-04	49	77	Tokyo
1.350.15	2021-07-20	2021-08-31	43	16	Chiba
1.350.15	2021-07-26	2021-08-21	27	21	Osaka
1.350.15.18	2021-08-03	2021-08-25	23	20	Kagawa
1.350.15.56.x.1	2021-08-23	2021-08-30	8	11	Fukushima
1.350.15.x.2	2021-07-23	2021-08-20	29	11	Tokyo
1.356	2021-07-20	2021-08-27	39	19	Tokyo
1.394	2021-07-26	2021-09-03	40	12	Tokyo
1.401	2021-08-08	2021-09-06	30	17	Tokyo
1.401	2021-08-20	2021-09-16	28	12	Kanagawa
1.406	2021-08-06	2021-09-13	39	13	Osaka
1.417.1	2021-08-17	2021-09-21	36	10	Tokyo
1.448	2021-07-28	2021-09-04	39	18	Okinawa
1.448.7	2021-07-27	2021-09-08	44	16	Okinawa
1.448.7.15	2021-08-06	2021-10-18	74	15	Osaka
1.448.14	2021-08-01	2021-08-27	27	23	Okinawa
1.448.14	2021-08-11	2021-09-21	42	10	Hyogo
1.448.14	2021-08-14	2021-10-01	49	20	Osaka
1.448.15.5	2021-08-12	2021-09-03	23	21	Kagoshima
1.448.15.5.6	2021-08-29	2021-09-08	11	28	Kagoshima
1.448.16	2021-07-31	2021-08-31	32	14	Okinawa
1.448.16.16	2021-08-17	2021-10-02	47	18	Hyogo
1.448.16.16.x.4.x.1.x.1.1	2021-10-22	2021-12-03	43	19	Hyogo
1.448.16.16.x.4.x.1.x.1.x.1.x.2	2021-12-10	2022-01-04	26	21	Hyogo
1.451	2021-08-07	2021-09-10	35	10	Osaka
1.473	2021-07-21	2021-08-28	39	58	Tokyo
1.473.4	2021-07-28	2021-09-06	41	17	Tokyo
1.473.24|1.499.90	2021-08-13	2021-09-01	20	12	Osaka
1.473.x.4.1	2021-08-26	2021-09-14	20	12	Ibaraki
1.499	2021-07-06	2021-09-08	65	95	Kyoto
1.499	2021-07-08	2021-09-17	72	13	Tokyo
1.499	2021-07-17	2021-09-16	62	151	Osaka
1.499	2021-07-24	2021-08-23	31	11	Hokkaido
1.499	2021-07-26	2021-09-14	51	19	Shiga
1.499	2021-08-04	2021-09-22	50	39	Hyogo
1.499	2021-08-04	2021-09-01	29	12	Nara
1.499	2021-08-15	2021-09-03	20	14	Mie
1.499.34|1.195.1	2021-08-25	2021-09-18	25	14	Osaka
1.499.78.3	2021-08-16	2021-09-02	18	22	Hokkaido
1.499.90	2021-08-12	2021-09-04	24	33	Osaka
1.499.135.1	2021-08-30	2021-09-03	5	11	Shiga
1.499.135.2	2021-08-30	2021-09-04	6	12	Shiga
1.499.158|1.784.149	2021-08-19	2021-08-30	12	10	Mie
1.499.166|1.824.3	2021-08-13	2021-08-18	6	13	Mie
1.499.203	2021-07-26	2021-09-06	43	12	Kyoto
1.499.203.x.1|1.499.177.x.1	2021-08-08	2021-08-17	10	12	Fukuoka
1.499.x.4.7	2021-08-17	2021-09-22	37	23	Osaka
1.499.x.4.x.8	2021-08-23	2021-09-09	18	12	Osaka
1.499.x.39|1.346.x.1	2021-07-30	2021-09-08	41	21	Osaka
1.499.x.39|1.346.x.1	2021-08-21	2021-09-04	15	13	Hyogo
1.499.x.39.3	2021-08-11	2021-08-30	20	14	Shizuoka
1.499.x.39.14	2021-08-13	2021-08-28	16	13	Mie
1.499.x.39.x.15	2021-08-20	2021-09-28	40	10	Osaka
1.500	2021-07-27	2021-08-20	25	21	Nagasaki
1.500	2021-08-01	2021-09-16	47	46	Mie
1.500.4	2021-08-10	2021-09-06	28	21	Mie
